label	correction
0	" The correct version of the sentence is: ""Mary revealed herself to John.""
"
0	" The correct version of the sentence is: ""Mary believes that Bill saw himself.""
"
0	" The correct version of the sentence is: ""John heard that they criticized themselves.""
"
1	" None
"
0	" The correct version of the sentence is: ""Henry found that Bill is sad."" or ""Henry found that Bill is feeling sad.""
"
0	" The correct version of the sentence is: ""John considers himself proud of Mary."" or ""John is proud of Mary.""
"
0	" The correct version of the sentence is: ""You should sit down before you leave."" or ""You should sit down before going.""
"
1	" None
"
0	" The correct version of the sentence is: ""Everyone hopes that everyone will sleep.""
"
1	" None
"
0	" The correct version of the sentence is: ""Churchill was the only one who remembered Churchill giving the Blood, Sweat and Tears speech.""
"
0	" The correct version of the sentence is: ""John promised Mary that he would shave himself.""
"
1	" None
"
0	" The correct version of the sentence is: ""I saw Bill while you were doing so, Mary.""
"
0	" The correct version of the sentence is: ""Bill gave Mary a book.""
"
1	" None
"
1	" None
"
1	" None
"
1	" The correct version of the sentence would be: ""You kicked each other.""
"
0	" The correct version of the sentence would be: ""The book that I said I'd never read.""
"
1	" The correct version of the sentence would be: ""Anson demonized the Khyber Pass.""
"
0	" The correct version of the sentence would be: ""It is not true that I am going to the party.""
"
0	" The correct version of the sentence would be: ""Kick you!"" or ""Kick yourself!""
"
1	" None
"
0	" The correct version of the sentence would be: ""To whom did you get an accurate description?"" or ""Who did you give an accurate description to?""
"
1	" None
"
1	" None
"
1	" None
"
0	" The correct version of the sentence would be: ""You wanted to meet the man I saw.""
"
0	" The correct version of the sentence would be: ""Anson demonized David every day.""
"
0	" The correct version of the sentence would be: ""Is there a program about Euripides on Radio 4 tonight?""
"
1	" None
"
1	" The elixir was hidden in a hole in the ground.
"
0	" Anson danced frantically at Trade.
"
0	" Did you ask who Medea gave it to?
"
1	" The correct version of the sentence is ""It's Anson that I like.""
"
0	" The correct version of the sentence is ""Medea tried to poison her children, but the nurse intervened.""
"
0	" The correct version of the sentence is ""I felt that I know you."" should be ""I felt that I know you.""
"
0	" The correct version of the sentence is ""Will he be able to do it?""
"
0	" The correct version of the sentence is ""I ate because she was happy.""
"
1	" None
"
0	" The correct version of the sentence is ""We arrived around six o'clock.""
"
0	" The correct version of the sentence is ""Gilgamesh has fought the dragon.""
"
0	" The correct version of the sentence is ""Anson thought that he was happy.""
"
1	" None
"
0	" The correct version of the sentence is ""I might not be going to the party; instead, I will be washing my hair.""
"
0	" The correct version of the sentence is ""I thought he liked me.""
"
1	" The correct version of the sentence is ""The butler sent the poison to Dinah.""
"
0	" The correct version of the sentence is ""Jason happens to seem sick.""
"
0	" The correct version of the sentence would be: ""What did you ask the person who saw it?""
"
1	" None
"
0	" The correct version of the sentence would be: ""He can will go."" or ""He will go.""
"
0	" The correct version of the sentence would be: ""How fierce was the battle?""
"
0	" The correct version of the sentence would be: ""Which king did you ask which city was invaded?""
"
0	" The correct version of the sentence would be: ""There are some disgruntled old pigs in those ditches that humans love to eat.""
"
0	" The correct version of the sentence would be: ""The monkey is eating the banana.""
"
0	" The correct version of the sentence would be: ""Burn it!"" or ""Burn them up!""
"
0	" The correct version of the sentence would be: ""It stinks that Aphrodite is all-powerful."" or ""It's unfortunate that Aphrodite is all-powerful.""
"
0	" The correct version of the sentence would be: ""Agamemnon seems to be a maniac.""
"
1	" None
"
1	" None
"
0	" The correct version of the sentence would be: ""I asked when we could leave.""
"
0	" The correct version of the sentence would be: ""They kicked them out."" or ""They kicked the ball.""
"
0	" The correct version of the sentence would be: ""The monkey ate the banana.""
"
0	" The correct version of the sentence would be: ""I would like to be able to swim.""
"
1	" None
"
0	" Correct version: The bookcase ran away.
"
1	" None
"
0	 Correct version: Anson became muscle-bound.
