label	correction
1	" It is not true that I might be going to the party.
"
0	" Kick you!
"
1	" Jason persuaded the doctor to treat Medea.
"
0	" The correct version of your sentence would be ""Whom did you get an accurate description from?""
"
1	" The Peter we all like was at the party.
"
1	" The government's imposition of a fine.
"
1	" Did Athena help us? 
"
1	" You wanted to meet the man I saw.
"
0	" The correct version of the sentence would be ""David demonized Anson every day.""
"
0	" The correct version of the sentence would be ""Is there a program about Euripides on Radio 4 tonight?""
"
1	" Medea denied poisoning the phoenix.
"
1	" The elixir was hidden in a hole in the ground.
"
0	" The correct version of the sentence would be ""Anson danced frantically at Trade.""
"
0	" The correct version of the sentence would be ""What did you ask Medea who she gave?""
"
1	" It's Anson that I like 
"
0	" The correct version of the sentence would be ""Medea tried to poison her children by giving them a potion.""
"
1	" The correct version of the sentence would be ""I felt that I know you."" (Note: The verb tense should be changed to past simple to reflect the speaker's feeling in the past.)
"
0	" The correct version of the sentence would be ""Can he do it?""
"
0	" The correct version of the sentence would be ""She was happy that I ate it.""
"
1	" Anson believed himself to be handsome.
"
1	" We arrived about six o'clock
"
0	" The correct version of the sentence would be ""Gilgamesh has fought the dragon.""
"
0	" The correct version of the sentence would be ""Anson thought that he was happy.""
"
1	" Fortunately Hermione passed biology
"
0	" The correct version of the sentence would be ""I might not go to the party and wash my hair.""
"
0	" The correct version of the sentence would be ""I thought he liked me.""
"
1	" The butler sent the poison to Dinah
"
0	" The correct version of the sentence would be ""Jason seems to appear sick.""
"
0	" The correct version of the sentence would be ""What did you ask who saw it?""
"
1	" We linguists love to argue.
"
0	" The correct version of the sentence would be ""He can go.""
"
0	" The correct version of the sentence would be ""How fierce was the battle?""
"
0	" The correct version of the sentence would be ""Which king did you ask which city he invaded?""
"
0	" The correct version of the sentence would be ""There are some disgruntled old pigs in those ditches that humans love to eat.""
"
0	" The correct version of the sentence would be ""A monkey is eating that banana.""
"
1	" Burn them!
"
0	" The correct version of the sentence would be ""It stinks that Aphrodite is all-powerful.""
"
0	" The correct version of the sentence would be ""Agamemnon seems to be manic.""
"
1	" Will Anson come to the party?
"
1	" I wondered who Medea had poisoned.
"
0	" The correct version of the sentence would be ""I asked when we could leave.""
"
0	" The correct version of the sentence would be ""They kicked it.""
"
0	" The correct version of the sentence would be ""The monkey ate the banana.""
"
0	" The correct version of the sentence would be ""I would like to be able to swim.""
"
1	" I kicked myself.
"
1	" The correct version of the sentence would be ""The bookcase ran."" (Note that this sentence could also be interpreted as a humorous or metaphorical statement rather than a literal description.)
"
1	" I shaved myself
"
0	" The correct version of the sentence would be ""Anson became muscle-bound."""
