label	explanation
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the preposition ""with"" instead of ""on"" or ""in"". The correct sentence would be ""Michelle kept the desk with the papers on it."" or ""Michelle kept the desk with the papers in it."" It is also missing the verb ""to be"" or another verb that would indicate the state of the desk.
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the verb ""poked"" which is not correct, it should be in singular form ""poked"" as the subject is ""the needle"" which is singular. Also, the sentence is missing the preposition ""to"" before ""the cloth"" which is needed to indicate the direction of the action. The correct sentence would be ""The needle poked the cloth."" It is also missing the verb ""to be"" or another verb that would indicate the state of the needle or the cloth.
"
1	" None
"
0	" The grammar mistake in the sentence is that the verb ""whipped"" should be in the past tense, as it is describing a completed action. The correct sentence would be ""Herman whipped the sugar and cream."" The past participle of ""whip"" is ""whipped,"" so it should be ""whipped"" instead of ""whip"" in the sentence.
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the word ""apart."" The correct sentence would be ""This flyer and that flyer differ in terms of design."" The word ""apart"" does not make sense in this context and is not a grammatically correct way to compare two things.
"
0	" The grammar mistake in the sentence is the use of the word ""scribbled."" The correct sentence would be ""The jeweller signed the contract with his name."" The word ""scribbled"" is not a correct verb to use in this context, as it typically means to write hastily or carelessly. The correct verb to use in this context is ""signed,"" which means to write one's name as a mark of identification or approval.
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the verb ""shaped."" The correct sentence would be ""I shaped the dough into a loaf."" The verb ""shaped"" is not specific enough in this context, as it could refer to any number of actions or activities. The correct verb to use in this context is ""shaped the dough,"" which specifies the action being taken.
"
0	" The grammar mistake in the sentence is the use of the verb ""amused."" The correct sentence would be ""The children amused themselves."" The verb ""amused"" is a past tense verb and requires a past participle to function properly in a sentence. In this case, ""amused"" is used as a simple past tense verb, which is not correct.
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the preposition ""at."" The correct sentence would be ""Susan whispered to Rachel."" The preposition ""to"" is more commonly used to indicate the direct object of a verb, whereas ""at"" typically indicates the point of impact of an action.
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the word ""about."" The correct sentence would be ""Ellen said about the present conditions."" The word ""about"" doesn't convey much meaning in this context and could be replaced with a more precise word or phrase.
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the verb ""chewed."" The correct sentence would be ""Cynthia chewed on the carrot."" The preposition ""on"" is more commonly used to indicate the surface of an object being acted upon, whereas ""chewed"" is the past tense form of the verb ""chew,"" which means to bite or chew with the teeth.
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the phrase ""winked her lip."" The correct sentence would be ""Linda winked at me."" The verb ""wink"" is an intransitive verb, which means it does not take an object. Therefore, it should be followed by a preposition indicating the recipient of the action.
"
0	" The grammar mistake in your sentence is that the preposition ""in"" is missing between ""My heart"" and ""is pounding me."" The correct sentence should be: ""My heart is pounding in me.""
"
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that the verb ""squeaked"" should be in its past participle form ""squeezed"" to function as the object of the verb ""did."" The correct sentence should be: ""I squeezed the door."" Alternatively, if you meant to use the present participle form ""squeaking"" to describe the action of the door, the sentence should be: ""As I opened the door, it squeaked.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that the verb ""fluttered"" should be in its past participle form ""fluttered"" to function as the object of the verb ""was."" The correct sentence should be: ""The fort was fluttered with many flags.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that the phrase ""presented itself"" is redundant, as ""itself"" is already implied in the verb ""presented."" The correct sentence should be: ""Yesterday presented itself as a wonderful opportunity.""
"
1	" None
"
0	" The grammar mistake in your sentence is that the word order is incorrect. The sentence should be: ""A little white rabbit jumped out of the box.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that the verb ""was"" should be in its plural form ""were"" to agree with the plural subject ""many."" The correct sentence should be: ""Many informations were provided.""
"
0	" The grammar mistake in your sentence is that the verb ""offers"" should be in its plural form ""offer"" to agree with the plural subject ""many."" The correct sentence should be: ""John offers many advice.""
"
1	" None
"
0	" The grammar mistake in your sentence is that the verb ""recommend"" is in its base form, which should be ""recommends"" to agree with the plural subject ""we."" The correct sentence should be: ""We recommend that you eat less cake and pastry.""
"
0	" The grammar mistake in your sentence is that the verb ""saw"" is in its past tense form, which should be ""see"" to agree with the present tense form of the sentence. The correct sentence should be: ""I see that gas can explode.""
"
0	" The grammar mistake in your sentence is that the pronoun ""her"" is ambiguous and refers to an unknown antecedent. The correct sentence should be: ""He washed his hair"" or ""He washed hers"" to specify the antecedent.
"
0	" The grammar mistake in your sentence is that you have used the word ""you"" instead of ""yourself."" The correct sentence would be ""Wash yourself!"" The word ""you"" is a pronoun that refers to a person or group of people, while ""yourself"" is a reflexive pronoun that indicates that the action is done by and affects the same person. In this case, ""yourself"" is necessary to make the sentence grammatically correct.
"
0	" The grammar mistake in your sentence is that you have misspelled the word ""own."" The correct sentence would be ""They have no own."" The word ""own"" is a possessive pronoun that indicates possession or ownership. In this case, it is used to indicate that ""they"" do not have their own ""in."" However, you have misspelled it as ""in,"" which is not a word in this context. Correcting the spelling to ""own"" would make the sentence grammatically correct.
"
0	" The grammar mistake in your sentence is that you have used the word ""my"" instead of ""our."" The correct sentence would be ""Some of our jobs are in jeopardy."" The word ""my"" is a possessive pronoun that indicates possession or ownership of something by an individual. In this case, you are saying that some of your jobs are in jeopardy, which is not grammatically correct. The correct word to use is ""our,"" which is a possessive pronoun that indicates possession or ownership of something by a group of people. Using ""our"" instead of ""my"" would make the sentence grammatically correct.
"
0	" The grammar mistake in your sentence is that you have used the past participle form of the verb ""meet"" incorrectly. The correct sentence would be ""It was the policeman who met several young students in the park last night.""
"
0	" The grammar mistake in your sentence is that you have used the verb ""meet"" in the wrong tense. The correct sentence would be ""Did the policeman meet some students in the park?"" The verb ""meet"" should be in the past tense form ""met"" to form a grammatically correct question. However, you have used the base form of the verb ""meet"" which is not appropriate for a question in the past tense.
"
1	" None
"
0	" The grammar mistakes in your sentence are: The verb ""to be"" is missing between ""of"" and ""their."" The word order is incorrect.
"
0	" The grammar mistake in your sentence is: The adjective ""very"" is not being used correctly. The correct sentence would be: ""John sounded very happy."" In this sentence, the adjective ""very"" is used to describe the degree of the emotion ""happy.""
"
1	" None
"
0	" The grammar mistake in your sentence is: The preposition ""on"" is not appropriate in this context. The correct sentence would be: ""John bought a book from the table."" In this sentence, the preposition ""from"" is used to indicate the source of the book. However, in your sentence, ""on"" is not appropriate as it suggests that the book is placed on top of the table. If you meant to convey that John bought the book at the table, you could say: ""John bought the book at the table."" If you meant to convey that John bought the book that was previously on the table, you could say: ""John bought the book that was on the table.""
"
0	" The grammar mistake in your sentence is: The verb ""called"" is in the past tense, but it should be in the present perfect tense to describe an action that started in the past and continues up to the present. The correct sentence would be: ""John has called the president a fool."" In this sentence, the present perfect tense is used to describe an action that started in the past and continues up to the present.
"
0	" The grammar mistake in your sentence is: The verb ""tastes"" should be in the third-person singular form ""tastes"" instead of ""taste."" The correct sentence would be: ""I forgot how good beer tastes."" In this sentence, the verb ""tastes"" is in the third-person singular form to agree with the subject ""how.""
"
1	" None
"
0	" The grammar mistake in your sentence is: The verb ""remained"" should be in the third-person singular form ""remained"" instead of ""remains."" The word order should be ""a good friend of mine"" instead of ""a good friend is remained to me by him."" So the grammar mistakes are the use of the present tense verb ""remains"" instead of the past tense verb ""remained"" and the incorrect word order.
"
0	" There are two grammar mistakes in your sentence: The verb ""ate"" should be in its past participle form ""eaten"" to function as the object of the preposition ""to"". The word ""noodle"" is not a countable noun, so it should not be preceded by an indefinite article like ""a"". Instead, you can say ""He ate his noodles quietly"" or ""John ate some noodles quietly"" if you want to use a countable noun form.
"
0	" There is a grammar mistake in your sentence: The noun ""smith"" is a proper noun and should be capitalized. ""Hammered"" is in the past tense, but it should be in the past participle form ""hammered"" to function as the object of the verb ""hammered"". The word ""metal"" should be preceded by an article like ""a"" or ""an"" to make the sentence grammatically correct.
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
0	" There are two grammar mistakes in your sentence: ""devoured"" should be in its past participle form ""devoured"" to function as the object of the verb ""ate"". ""doughnut"" should be preceded by an article like ""a"" or ""an"" to make the sentence grammatically correct.
"
1	" None
"
0	" There are two grammar mistakes in your sentence: ""put"" should be in its past participle form ""put"" to function as the object of the preposition ""under"". ""bathtub"" should be preceded by an article like ""a"" or ""an"" to make the sentence grammatically correct.
"
1	" None
"
0	" There are two grammar mistakes in your sentence: ""depends"" should be in its base form ""depend"" to function as the subject of the verb ""on"". ""for"" should be replaced with ""on"" to make the sentence grammatically correct.
"
1	" None
"
1	" None
"
1	" None
"
0	" There is one grammar mistake in your sentence: ""put in"" should be in its past participle form ""put"" to function as the object of the preposition ""in"".
"
1	" None
"
0	" There is one grammar mistake in your sentence: The verb ""be"" should be in its base form ""be"" to function as the subject of the verb ""require"".
"
0	" The grammar mistake in your sentence is that the verb ""nominated"" should be in the past tense since the sentence refers to a past event. The correct form of the verb would be ""nominated"" instead of ""nominates"". Additionally, the subject of the sentence ""Fred"" should be in the nominative case, which means that the sentence should be in the form ""That Fred nominated Bill.""
"
0	" The grammar mistake in your sentence is that the verb ""taking"" should be in the plural form since the subject ""they"" is plural. Additionally, the verb ""look"" should be in the singular form since it is the main verb of the sentence. The correct form of the sentence would be ""They were taking a hard look at an FTA.""
"
0	" The grammar mistake in your sentence is that the phrase ""against the book"" should be ""according to the book"" or ""as per the book"" or ""as written in the book"" depending on what you want to convey. Additionally, the preposition ""against"" means to be opposed to or in conflict with something, whereas ""according to"" or ""as per"" or ""as written"" means following or conforming to a set of rules or guidelines.
"
1	" None
"
0	" The grammar mistake in your sentence is the placement of the word ""be."" In English, the verb ""to be"" is used in the passive voice to indicate that the subject of the sentence is receiving an action. In your sentence, ""be rude"" is in the passive voice, but the subject ""them"" does not fit with the passive voice construction. The correct sentence would be ""We made them rude"" which is in the active voice and means that the subject ""we"" performed the action of making ""them"" rude.
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the present tense verb ""reads"" which suggests that the action of reading is ongoing, whereas the sentence is describing a past action. The correct verb tense for the sentence would be the past simple tense, ""studied."" Additionally, the verb ""reads"" should agree with the plural subject ""students,"" not the singular subject ""student."" The correct sentence would be ""Students studying English studied Conrad's Heart of Darkness while at university.""
"
1	" None
"
1	" None
"
1	" The grammar mistake in your sentence is the use of the singular form ""student"" instead of the plural form ""students."" The correct sentence would be ""Neither of the students failed."" The sentence means that none of the students failed, and the use of ""neither"" is appropriate to indicate this. Additionally, the sentence is grammatically correct and follows the subject-verb agreement.
"
0	" The grammar mistake in your sentence is the use of the article ""a"" or ""an"" before ""water."" The correct article to use in this sentence would depend on the context of the sentence. Assuming you meant to say ""I drank some water,"" the correct sentence would be ""I drank some water."" Alternatively, if you were referring to a specific type of water, such as ""I drank a glass of water,"" the correct sentence would be ""I drank a glass of water."" The use of the possessive pronoun ""my"" before ""water"" would also be appropriate if you were referring to the water that was in front of you, such as ""I drank my water.""
"
0	" The grammar mistake in your sentence is the use of the singular form ""hair"" instead of the plural form ""hairs."" The correct sentence would be ""It is a golden hair.""
"
1	" None
"
1	" The grammar mistake in your sentence is the use of the pronoun ""it"" instead of ""itself."" The correct sentence would be ""That dog is so ferocious that it even tried to bite itself."" The sentence means that the dog is so aggressive that it even tried to bite itself, which is an unusual behavior for a dog. The use of ""that"" is appropriate to indicate the dog being referred to. Additionally, the sentence is grammatically correct and follows the subject-verb agreement.
"
0	" The grammar mistake in your sentence is the use of the reflexive pronoun ""yourself"" instead of the personal pronoun ""yourself."" The correct sentence would be ""He washed himself.""
"
0	" The grammar mistake in your sentence is the lack of a preposition between ""please"" and ""Kim."" A more grammatically correct sentence would be ""John is easy to please Kim with.""
"
0	" The grammar mistake in your sentence is the lack of a plural form for ""intelligent."" A more grammatically correct sentence would be ""There seemed to be intelligent life forms.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""fountain"" as a verb. It should be a noun. A more grammatically correct sentence would be ""We believed John to be a source of joy in the park."" Alternatively, if you meant ""fountain"" as a noun, your sentence would be ""We believed John to be a fountain in the park.""
"
1	" The grammar mistake in your sentence is the use of the verb ""tries"" without a subject. It should be ""It tries to leave the country"" or ""It tries leaving the country."" If you meant ""It tries to leave the country,"" the sentence is grammatically correct. If you meant ""It tries leaving the country,"" the sentence would be ""It tries leaving the country.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""seems"" without a subject. It should be ""It seems to be a fun place to hide"" or ""Under the bed seems like a fun place to hide.""
"
0	" The grammar mistake in your sentence is the use of the word ""there"" as a subject. It should be ""It is believed that there are sheep in the park"" or ""Someone believes there are sheep in the park.""
"
0	" The grammar mistake in your sentence is the use of the word ""would"" without a subject. It should be ""I hope to study in France"" or ""I hope you would study in France.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the verb ""rain"" as an action performed by John. It should be ""John will rain tomorrow"" or ""It will rain tomorrow because of John.""
"
0	" The grammar mistake in your sentence is the use of ""to"" after ""there."" It should be ""We expect there to be rain"" or ""We expect there to rain."" If you meant ""We expect there to be rain,"" the sentence would be grammatically correct. If you meant ""We expect there to rain,"" the sentence would be ""We expect there to rain.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""be"" without a subject. It should be ""Was the child in the school?"" or ""Is the child in the school?""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""not"" after ""wants."" It should be ""John wants not to leave the town"" or ""John does not want to leave the town."" If you meant ""John wants not to leave the town,"" the sentence would be grammatically correct if you are suggesting that John has two conflicting desires or intentions. If you meant ""John does not want to leave the town,"" the sentence would be grammatically correct. If you wanted to use ""not"" in a different context, you could say ""John does not want to leave the town because he loves it here.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is the lack of a verb after ""her vacation."" The sentence should be ""Ann may spend her vacation in Italy."" or ""Ann may spend her vacation time in Italy.""
"
0	" The grammar mistakes in the sentence are the lack of a verb after ""I"" and the incorrect use of the verb ""do."" The sentence should be ""I do not love to play golf."" or ""I do not enjoy playing golf."" Alternatively, if the intended meaning is ""They love to play golf, but I do not,"" the sentence should be written as ""They love to play golf, but I do not love to play golf.""
"
1	" None
"
0	" The grammar mistakes in the sentence are the lack of a verb after ""he"" and the incorrect use of the word ""scarcely."" The sentence should be ""As a statesman, he could scarcely do anything worth mentioning."" or ""As a statesman, he did scarcely anything worth mentioning.""
"
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is the lack of a subject performing the action of driving the car. The sentence should be ""Someone drove the car."" or ""The driver drove the car."" to indicate who or what drove the car.
"
1	" None
"
0	" The grammar mistake in the sentence is the lack of a subject performing the action of sleeping in the bed. The sentence should be ""Someone slept in the bed."" or ""The sleeper slept in the bed."" to indicate who or what slept in the bed.
"
0	" The grammar mistake in the sentence is the lack of a subject performing the action of weighing the pound. The sentence should be ""The book weighed a pound."" or ""Someone weighed a pound."" to indicate who or what weighed the pound.
"
1	" None
"
1	" None
"
0	" The grammar mistakes in the sentence are: Lack of a proper verb form after ""her."" The correct form should be ""whom"" instead of ""her,"" which is the object of the preposition ""for."" Incorrect use of the verb ""to know."" The correct form should be ""knows"" instead of ""knows,"" which indicates the knowledge that Fed has about the politician. The corrected sentence would be ""Fed knows which politician to vote for."" or ""Fed knows whom to vote for."" In both cases, the subject of the sentence is ""Fed,"" and the verb is ""knows,"" indicating the possession of knowledge. The object of the preposition ""for"" is ""which politician"" or ""whom,"" indicating the object of the action of voting.
"
1	" None
"
0	" The sentence contains a run-on sentence. ""Whose efforts to achieve peace the world should honor"" is a subordinate clause that should be set off with a comma and turned into a independent clause.
"
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the preposition ""with"" after ""in love"". The correct preposition to use in this context is ""in love with"".
"
1	" None
"
1	" None
"
1	" The subject of the sentence ""you"" is singular, but the verb ""did choose"" is plural. This is a grammar mistake known as subject-verb agreement. Corrected sentence: Which topic did you choose without getting his approval? Note: Another possible improvement to the sentence is to use ""have chosen"" instead of ""did choose"" to make the sentence clearer and more natural.
"
0	" The grammar mistake in the sentence is the use of the preposition ""because"" to introduce the reason for getting bored. ""Bored"" is an adjective and cannot be the subject of a sentence. To correct the sentence, you can use a noun instead of ""bored"" or use a different preposition to introduce the reason.
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the preposition ""to"". The phrase ""to please John"" is a prepositional phrase that functions as an adjective, modifying the noun ""easy"". To correct the sentence, you can remove the preposition ""to"" and make ""please John"" a complement of the verb ""is"".
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the word ""bites"". ""Bites"" is a verb that means to cut or tear with a sharp edge, and it is not appropriate in this context. To correct the sentence, you can use a more appropriate verb such as ""hurts"" or ""stings"".
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the word ""was"". ""Who achieved the best result"" is a relative clause that functions as the subject of the sentence, and it should be in the present tense. To correct the sentence, you can use the present tense form ""is"" instead of ""was"".
"
1	" None
"
0	" The grammar mistake in the sentence is the use of the preposition ""to"". The phrase ""to look after"" is a prepositional phrase that functions as a verb complement, describing what the person does. To correct the sentence, you can remove the preposition ""to"" and make ""look after"" a complement of the verb ""find"".
"
1	" None
"
0	" The grammar mistake in your sentence is that it lacks a verb. You need to add a verb to complete the sentence. Here's an example of how you can revise the sentence: ""Each candidate who has an interest in semantics will be admitted to the department.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""even"" at the beginning of the sentence. ""Even"" implies that the speaker is surprised or doubtful about having the tickets, but the sentence is stating certainty. To correct the sentence, you could say, ""I'm sure we got these tickets!"" or ""I'm sure we have these tickets!""
"
0	" The grammar mistake in your sentence is the use of the word ""even"" at the beginning of the sentence. ""Even"" implies that the speaker is surprised or doubtful about having the tickets, but the sentence is stating a lack of certainty. To correct the sentence, you could say, ""I'm not sure if we got these tickets!"" or ""I'm uncertain if we have these tickets!""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""whined"" to describe John's behavior. ""Whined"" is typically used to describe the sound that an animal makes, such as a dog or a child, and it does not accurately describe John's behavior in this sentence. To correct the sentence, you could say, ""Because he was hungry, John complained."" or ""Because he was hungry, John grumbled.""
"
0	" The grammar mistake in your sentence is the placement of the adverb ""after."" Adverbs typically modify verbs or other adverbs, not nouns. In this case, ""after"" is modifying ""party,"" which is a noun. To correct the sentence, you could say, ""After the party, I gave Mary a book.""
"
0	" The grammar mistake in your sentence is the use of the phrase ""as for"" to introduce the reason for liking Mary. ""As for"" is typically used to introduce a specific topic or subject, not a reason. To correct the sentence, you could say, ""I really like Mary because she's so pleasant."" or ""Mary is someone I really like because she's so pleasant.""
"
1	" None
"
1	" The grammar mistake in your sentence is the placement of the word ""no."" ""No"" is typically used to negate a noun or pronoun, not to introduce a clause. In this case, ""no job"" is a clause, and it should be in the beginning of the sentence. To correct the sentence, you could say, ""Without a job, John would not be happy."" or ""If John had no job, he would not be happy.""
"
1	" None
"
0	" The grammar mistake in your sentence is the lack of an article before the noun ""man."" In English, we typically use articles (a/an or the) before nouns to indicate whether it is specific or general. In this case, ""man"" is a general noun and should be preceded by the indefinite article ""a."" To correct the sentence, you could say, ""He's a more reliable man."" or ""He's a man you can count on to be reliable.""
"
0	" The grammar mistake in your sentence is the use of the word ""any"" to describe what you don't want. ""Any"" is typically used to describe a generic or unknown noun, and it does not accurately describe ""trouble."" To correct the sentence, you could say, ""I don't want any trouble."" or ""I don't want to have any trouble.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""as"" to compare the number of errors made by some of them to the number 20. ""As"" is typically used to introduce a comparison between two things, but in this sentence, it is not clear what the second thing is. To correct the sentence, you could say, ""Some of them made as many as 20 errors."" or ""Some of them made 20 errors or more.""
"
0	" The grammar mistake in your sentence is the use of the pronoun ""himself."" ""Himself"" is a reflexive pronoun, which means it refers back to the subject of the sentence, who is performing the action on themselves. In this case, the subject is ""Sally,"" but the pronoun ""himself"" is not appropriate for a female person. To correct the sentence, you could say, ""Sally kissed herself.""
"
1	" None
"
1	" None
"
1	" None
"
0	" There are two grammar mistakes in the sentence. Firstly, the verb ""shows"" should be in its plural form ""show"" to agree with the plural subject ""blue leather"". Secondly, the pronoun ""herself"" should be in its objective form ""herself"" to function as the direct object of the verb ""shows"". The correct sentence should be: ""Blue leather shows itself that Betsy is pretty.""
"
1	" None
"
0	" There are two grammar mistakes in the sentence. Firstly, the verb ""hit"" should be in its plural form ""hits"" to agree with the plural subject ""you"". Secondly, the pronoun ""that"" should be in its relative form ""which"" to function as a relative pronoun introducing a clause that explains who knew the answer. The correct sentence should be: ""I hit you that you knew the answer."" In this sentence, the speaker is saying that they hit the listener (you), and the reason they did so is because the listener knew the answer. The use of the relative pronoun ""which"" makes the reason for the action clear.
"
1	" None
"
1	" None
"
1	" None
"
0	" There is a grammar mistake in the sentence. The subject ""man"" is a noun, but it should be a pronoun to function as the object of the preposition ""with"". The correct sentence should be: ""They chased him with the car."" In this corrected sentence, ""him"" is a personal pronoun that functions as the object of the preposition ""with"". The sentence indicates that the subject ""they"" chased someone with a car, and the pronoun ""him"" refers to the person being chased.
"
1	" None
"
0	" There are two grammar mistakes in the sentence. Firstly, the phrase ""from Blackwell"" should be in its plural form ""from Blackwell's"" to indicate possession. Secondly, the verb ""takes"" should be in its plural form ""take"" to agree with the plural subject ""a very long time"". The correct sentence should be: ""The book of poems from Blackwell's takes a very long time to read."" In this corrected sentence, ""Blackwell's"" is the possessive form of the store name ""Blackwell"" to indicate that the book comes from that store. The verb ""takes"" is in its plural form ""take"" to agree with the plural subject ""a very long time"".
"
1	" None
"
1	" None
"
0	" The correct sentence would be: ""The building's roof is leaking."" The mistake is that you omitted the article ""the"" before ""building"" and ""roof"". In English, it's necessary to use the definite article before a specific noun, and in this case, ""the building"" and ""the roof"" refer to specific objects that you are referring to.
"
0	" The correct sentence would be: ""The panther's coat is dark black."" The mistake is that you omitted the article ""the"" before ""panther"" and added an extra ""the"" before ""coat"". In English, we do not use two articles before a noun. Also, ""dark black"" is redundant, you can either say ""dark"" or ""black"", not both.
"
1	" The sentence is grammatically correct. It is a simple sentence with a subject (""Colin""), a verb (""asked""), and a direct object (""if they could get a mortgage""). It is a well-formed question that conveys meaning clearly.
"
0	" The correct sentence would be: ""The man I saw get into the cab robbed the bank."" The mistake is that you used the past tense ""get"" instead of the present perfect tense ""got"" before the past participle ""robbed"". The present perfect tense is used to talk about an action that started in the past and has a connection to the present.
"
1	" None
"
0	" The correct sentence would be: ""John's drum bothers me."" The mistake is that you used the present tense ""will"" instead of the present tense ""bother"" and also, you used ""always"" which is not necessary in this context, it implies a continuous action.
"
1	" None
"
1	" None
"
1	" None
"
0	" The correct sentence would be: ""Heidi thinks that Andy should eat salmon-flavored candy bars."" The mistake is that you used the present tense ""to eat"" instead of the should + infinitive of the verb, which is ""should eat"". Also, you used ""flavored"" instead of ""salmon-flavored"".
"
0	" The correct sentence would be: ""Heidi thinks that Andy should eat salmon-flavored candy bars."" The mistake is that you used the present tense ""to eat"" instead of the should + infinitive of the verb, which is ""should eat"". Also, you used ""flavored"" instead of ""salmon-flavored"".
"
1	" None
"
0	" The correct sentence would be: ""Did Calvin do his homework?"" The mistake is that you used the present tense ""his"" instead of the past participle ""done"" which is the object of the verb ""did"". Also, you used ""his"" instead of ""homework"" which is the object of the verb ""did"".
"
0	" The correct sentence would be: ""Sylvia was slapping Jeff on the head in martial arts class."" The mistake is that you used the preposition ""upside"" which is not necessary in this context, it implies a wrong direction. The correct preposition to use is ""on"" which is more appropriate in this context. Also, you should use the past simple tense ""slapping"" instead of the present continuous tense ""slapping"" as the action is completed in the past.
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""were"" instead of ""was"" in the conditional clause. The sentence should be written as ""If he was a rich man, he'd buy a diamond ring.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the verb ""sunk"" without a subject. The sentence should be written as ""Something was sunk"" or ""The ship was sunk"" to indicate the subject that was sunk.
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" The grammar mistake in your sentence is the use of the phrase ""loves himself."" This is a redundant phrase since the verb ""love"" already indicates that the subject is loving themselves. The correct sentence would be ""John thinks that Mary loves herself."" Note: The use of the word ""himself"" after ""loves"" is incorrect because ""loves"" already implies that the subject is loving themselves.
"
1	" None
"
1	" None
"
1	" The grammar mistake in your sentence is the use of the negative form ""didn't"" with the indefinite pronoun ""any."" The correct sentence would be ""Any man did not eat dinner."" or ""No man ate dinner."" The reason for this is that the negative form ""didn't"" is used to negate the verb ""eat,"" but the indefinite pronoun ""any"" already implies that there is no specific man being referred to, so the negative form is unnecessary.
"
1	" None
"
0	" The grammar mistake is in the use of the relative pronoun ""whoever"" to introduce the clause ""whoever they were."" The correct relative pronoun to use in this sentence would be ""that"" instead of ""whoever."" The correct sentence would be: ""Everybody who attended last week's huge rally, signed the petition that they were given."" The use of ""that"" instead of ""whoever"" is necessary because ""whoever"" is used to refer to people, while ""that"" is used to refer to things or actions. In this case, the clause ""whoever they were"" refers to the petition, not the people who attended the rally.
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is that the second clause ""were beaten by the Giants"" is in the past tense, while the first clause ""The Dodgers beat the Red Sox"" is in the past participle form. The correct way to write this sentence in past tense would be: ""The Dodgers beat the Red Sox and lost to the Giants."" The use of the past participle form ""beaten"" in the second clause is incorrect because it implies that the action of being beaten occurred before the action of beating, which is not the intended meaning. The correct form ""lost"" indicates that the Dodgers lost to the Giants after beating the Red Sox.
"
1	" None
"
0	" The grammar mistake in the sentence is that the clause ""and Sally hates"" is not set off correctly. The correct way to write this sentence would be: ""The man that Mary loves and Sally hates computed my tax."" The use of ""and"" to connect the two clauses is incorrect, as ""and"" is used to connect two clauses of equal importance, but in this case, the second clause is not of equal importance. The correct form ""that"" sets off the second clause as a subordinate clause, indicating that it is less important than the main clause.
"
0	" The grammar mistake in the sentence is that the relative pronoun ""which"" should be ""that"" to correctly refer to the kennel. The correct way to write this sentence would be: ""The kennel that Mary made and Fido sleeps in has been stolen."" The use of ""which"" to refer to the kennel is incorrect, as ""which"" is used to refer to a non-essential clause, while ""that"" is used to refer to a essential clause. In this case, the clause ""and Fido sleeps"" is not essential to the meaning of the sentence, so ""that"" should be used to introduce it.
"
0	" The grammar mistake in the sentence is that the clause ""and Bill actually did eat a raw eggplant"" is not set off correctly. The correct way to write this sentence would be: ""Tom said he would, and Bill actually did, eat a raw eggplant."" The use of ""and"" to connect the two clauses is incorrect, as ""and"" is used to connect two clauses of equal importance, but in this case, the second clause is not of equal importance. The correct form ""and"" sets off the second clause as a subordinate clause, indicating that it is less important than the main clause.
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
0	" There are two grammar mistakes in your sentence: The use of ""which"" to refer to the book is incorrect. The correct pronoun to use in this case is ""that"". The verb ""gave"" should be in the past tense, as the action of giving the book has already been completed. So the corrected sentence would be: ""I like the book that you gave me.""
"
1	" None
"
0	" There is a grammar mistake in your sentence: The verb ""asked"" should be in the past tense, as the action of asking has already been completed. The sentence is missing a verb for ""was"" (i.e., ""was coming"").
"
0	" There is a grammar mistake in your sentence: The use of ""never"" to mean ""not ever"" is incorrect. The correct word to use in this case is ""ever"". The verb ""had been"" should be in the past perfect tense, as the action of realizing has already been completed before the past offense. So the corrected sentence would be: ""They realized that Sir Thomas had never been so offended.""
"
