label	explanation
0	"There is one grammatical mistake in the sentence ""That he was hungry, John whined."" The correct sentence would be ""John whined that he was hungry."" This change would make the sentence grammatically correct.
"
0	"There are two grammatical mistakes in the sentence ""I gave Mary after the party a book."" The correct sentence would be ""After the party, I gave Mary a book."" This change would make the sentence grammatically correct.
"
0	"There is one grammatical mistake in the sentence ""Because she's so pleasant, as for Mary I really like her."" The correct sentence would be ""I really like Mary because she's so pleasant."" This change would make the sentence grammatically correct. (331+)
"
0	"There is a mistake in the sentence. The correct sentence would be ""Though he may hate those who criticize Carter, it doesn't matter."" The word ""who"" should replace ""that"" to refer to people.
"
0	"There is a mistake in the sentence. The correct sentence would be ""Without a job, John would not be happy."" The word ""would not"" should replace ""be"" to indicate the conditional form of the verb.
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""He's a more reliable man."" The word ""man"" should not have an article to refer to a generic person.
"
0	"There is a mistake in the sentence. The correct sentence would be ""Any trouble is what I don't want."" The verb ""want"" should agree with the subject ""I"".
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""Some of them made as many errors as 20."" The word ""as"" should be used to compare two things, not to link two clauses together.
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""Drew believes that I think Rosie loves magazine ads."" The word ""that"" should replace ""I"" to refer to the subject of the second clause.
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""Hopefully, we will make it through the winter without snow."" The verb ""will"" should agree with the subject ""we"".
"
0	"There are two grammar mistakes in the sentence. The first one is that the word ""shows"" should be replaced by a pronoun such as ""her"" or ""herself"", and the second one is that the name ""Betsy"" should not be capitalized. The correct sentence would be ""Blue leather shows herself that Betsy is pretty.""
"
1	None
0	"There are two grammar mistakes in the sentence. The first one is that the word ""that"" should not be used after a preposition, and the second one is that the verb tense of the second clause does not agree with the subject ""you"".
"
0	"There is a mistake in the sentence. The correct sentence would be ""I've lost my wallet or I've lost my mind."" The verb ""have"" should agree with the subject ""I"".
"
1	None
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""They chased the man with their car."" The pronoun ""their"" should replace ""with the car"".
"
0	"There is a mistake in the sentence. The correct sentence would be ""I didn't have a red cent."" The verb ""have"" should agree with the subject ""I"".
"
0	"There are two grammar mistakes in the sentence. The first one is that the preposition ""of"" should not be used after the name of a book, and the second one is that the verb tense of the second clause does not agree with the subject ""it"". The correct sentence would be ""The book by Blackwell takes a very long time to read.""
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""John has a fear of dogs."" The verb ""has"" should agree with the subject ""John"".
"
0	"There are two grammar mistakes in the sentence. The first one is that the article ""the"" should not be used before the word ""building"", and the second one is that the verb tense of the second clause does not agree with the subject ""it"". The correct sentence would be ""The building's roof is leaking.""
"
0	"There are two grammar mistakes in the sentence. The first one is that the possessive pronoun ""the"" should not be used before the word ""panther"", and the second one is that the adjective ""dark black"" is redundant. The correct sentence would be ""The panther's coat is dark.""
"
1	None
0	"There are two grammar mistakes in the sentence. The first one is that the verb ""robbed"" should be in past tense since it refers to a completed action in the past. The second mistake is that the word ""the"" before ""bank"" is unnecessary and incorrect. The correct sentence would be ""The man I saw get into the cab robbed the bank.""
"
1	None
0	"There is a mistake in the sentence. The correct sentence would be ""John's drum will always bother me."" The possessive pronoun ""John's"" should agree with the subject ""me"".
"
1	None
1	None
0	"There is a mistake in the sentence. The verb ""gave"" should be in past tense since it refers to a completed action in the past. Also, the word ""the"" before ""soldier"" is unnecessary and incorrect. The correct sentence would be ""Phillip gave the medal to the soldier.""
"
0	"There are two grammar mistakes in the sentence. The first one is that the verb ""to eat"" should be in its base form since it is the infinitive of a verb, not the gerund or participle. The second mistake is that the subject of the sentence is missing after the phrase ""Andy to eat salmon flavored candy bars."" The correct sentence would be ""Heidi thinks that Andy eats salmon-flavored candy bars.""
"
0	"There is a mistake in the sentence. The verb ""should"" should be in its base form since it is the infinitive of a verb, not the gerund or participle. Also, the word ""that"" before ""Andy"" is unnecessary and incorrect. The correct sentence would be ""Heidi thinks that Andy eat salmon flavored candy bars.""
"
1	None
0	"There is a mistake in the sentence. The verb ""did"" should be in its base form since it is the past tense of the verb ""do,"" not the gerund or participle. Also, the word ""his"" before ""homework"" is unnecessary and incorrect. The correct sentence would be ""Did Calvin his homework?""
"
1	None
0	"There is a mistake in the sentence. The verb ""would"" should be used instead of ""could"" since it is talking about a hypothetical situation. Also, the word ""a"" before ""diamond ring"" is unnecessary and incorrect. The correct sentence would be ""If I were a rich man, I'd buy a diamond ring.""
"
1	None
0	"There is a mistake in the sentence. The verb ""is"" should be in its base form since it is the present tense of the verb ""be,"" not the gerund or participle. Also, the word ""to"" before ""leave"" is unnecessary and incorrect. The correct sentence would be ""John is likely leave.""
"
1	None
1	None
0	"There is a mistake in the sentence. The verb ""did"" should be in its base form since it is the past tense of the verb ""do,"" not the gerund or participle. Also, the word ""you"" before ""think"" is unnecessary and incorrect. The correct sentence would be ""Who did you think kissed the gorilla?""
"
1	None
1	None
0	"There is a mistake in the sentence. The verb ""were"" should be in its base form since it is the past tense of the verb ""be,"" not the gerund or participle. Also, the word ""arriving"" before ""at"" is unnecessary and incorrect. The correct sentence would be ""There were four men at the station when I pulled up.""
"
1	None
1	None
0	"There is a mistake in the sentence. The verb ""want"" should be in its base form since it is the past tense of the verb ""want,"" not the gerund or participle. Also, the word ""her"" before ""to dance"" is unnecessary and incorrect. The correct sentence would be ""I want to dance.""
"
1	None
1	None
0	"There is a mistake in the sentence. The verb ""admire"" should be in its base form since it is the past tense of the verb ""admire,"" not the gerund or participle. Also, the word ""their"" before ""mother"" is unnecessary and incorrect. The correct sentence would be ""The children admire their mother.""
"
1	None
0	"There is a mistake in the sentence. The verb ""likes"" should be in its base form since it is the past tense of the verb ""like,"" not the gerund or participle. Also, the word ""her"" before ""violin"" is unnecessary and incorrect. The correct sentence would be ""Heidi likes her violin.""
"
1	None
0	"There is a mistake in the sentence. The pronoun ""himself"" should not be used because there is no clear antecedent for it. Also, the word ""of"" before ""John"" is unnecessary and incorrect. The correct sentence would be ""Which pictures does John like?""
"
0	"There is a mistake in the sentence. The word ""any"" before ""owl"" implies that all owls hunt mice, which is not necessarily true. Also, the verb ""hunts"" should be in its base form since it is the past tense of the verb ""hunt,"" not the gerund or participle. The correct sentence would be ""An owl hunts mice.""
"
1	None
0	"There is a mistake in the sentence. The word ""could"" implies possibility, but the meaning of the sentence suggests that the pilot is actually flying the plane. Also, the verb ""be"" should be in its base form since it is the past tense of the verb ""be,"" not the gerund or participle. The correct sentence would be ""A pilot is flying this plane.""
"
1	None
0	"There is a mistake in the sentence. The word ""anybody"" before ""who attended last week's huge rally signed the petition"" is unnecessary and incorrect. Also, the verb ""signed"" should be in its base form since it is the past tense of the verb ""sign,"" not the gerund or participle. The correct sentence would be ""Anyone who attended last week's huge rally signed the petition.""
"
1	None
0	"There is a mistake in the sentence. The word ""any"" before ""albino tiger"" implies that all albino tigers have orange fur marked with black stripes, which may not be true. Also, the verb ""has"" should be in its base form since it is the past tense of the verb ""have,"" not the gerund or participle. The correct sentence would be ""Any albino tiger has orange fur marked with black stripes.""
"
1	None
0	"There is a mistake in the sentence. The word ""could"" implies possibility, but the meaning of the sentence suggests that any pilot on duty today is flying this plane. Also, the verb ""be"" should be in its base form since it is the past tense of the verb ""be,"" not the gerund or participle.
"
0	"There is a mistake in the sentence. The phrase ""every flower"" should be ""all the flowers."" Also, the verb tense of ""leave"" should match with the subject, which is ""you,"" not ""a few for Mary."" The correct sentence would be ""You may pick all the flowers, but leave some for Mary.""
"
1	None
0	"There is a mistake in the sentence. The phrase ""in which car"" should be replaced with ""what car,"" since ""car"" is not a container that can hold something, but rather an object used for transportation. Also, the verb tense of ""was seen"" should match with the subject, which is ""the man,"" not ""a man."" The correct sentence would be ""What car was the man seen in?""
"
0	"There are two mistakes in the sentence. Firstly, the phrase ""the man who Mary loves and Sally hates"" should be replaced with ""Mary's lover and Sally's enemy,"" as it is more appropriate to use a possessive pronoun instead of ""who."" Secondly, the verb tense of ""computed"" should match with the subject, which is ""he,"" not ""my tax."" The correct sentence would be ""Mary's lover and Sally's enemy computed my tax.""
"
1	None
0	"There are two mistakes in the sentence. Firstly, the phrase ""Tom said he would"" should be replaced with ""said Tom he would,"" to use the subject-verb-object word order for more clarity and formality. Secondly, the verb tense of ""did eat"" should match with the subject, which is ""Bill,"" not ""a raw eggplant."" The correct sentence would be ""Tom said he would and Bill actually did eat a raw eggplant.""
"
1	None
1	None
0	"There is one mistake in the sentence. The word ""a"" before ""tall building"" should be omitted as it is not necessary and can make the sentence sound awkward. The correct sentence would be ""A tall building.""
"
1	None
0	"There is one mistake in the sentence. Instead of saying ""I like the book which you gave me,"" it should be ""I like the book that you gave me"" to use the correct preposition and make the sentence more natural. The correct sentence would be ""I like the book that you gave me.""
"
1	None
0	"There are two mistakes in the sentence. Firstly, ""was"" should be replaced with ""if"" to form a proper question tag. Secondly, ""coming"" should be changed to ""to the party"" to complete the phrase correctly. The correct sentence would be ""She asked if Alison was coming to the party.""
"
1	None
0	"There is one mistake in the sentence. Instead of saying ""Fanny regretted having to talk to Aunt Norris,"" it should be ""Fanny regretted that she had to talk to Aunt Norris"" to express a regret for an action already completed. The correct sentence would be ""Fanny regretted that she had to talk to Aunt Norris.""
"
1	None
0	"There is one grammar mistake in your sentence. ""with somebody else's wallet"" should be ""with someone else's wallet."" The preposition ""with"" requires an object that is not a pronoun. Explain: In this case, the correct phrase would be ""with someone else's wallet,"" as ""somebody else's wallet"" is a noun phrase functioning as an attributive noun modifying ""wallet.""
"
1	None
0	"There is one grammar mistake in your sentence. The subject of the sentence should be ""who did John send the book to,"" or ""to whom did John send the book?"" Explain: In this case, the correct phrase would be either ""who did John send the book to"" or ""to whom did John send the book?"" as both versions are in the correct question form.
"
0	"There is one grammar mistake in your sentence. ""that"" should be replaced with a comma and the word ""who."" The correct phrase would be ""The idea dismayed the Prime Minister, who thought that the Dome was dull."" Explain: In this case, the correct phrase would be ""The idea dismayed the Prime Minister, who thought that the Dome was dull,"" as it is a clause providing additional information about the subject of the sentence.
"
1	None
1	None
0	"There is one grammar mistake in your sentence. ""The book"" should be replaced with ""it."" 
"
0	"There is one grammar mistake in your sentence. ""is"" should be replaced with ""it."" The correct phrase would be ""This book is boring."" Explain: In this case, the correct phrase would be ""This book is boring,"" as it uses the pronoun ""it"" to refer back to the subject of the sentence.
"
1	None
0	"There is one grammar mistake in your sentence. The verb ""made"" should agree with its subject, ""Emma."" The correct phrase would be ""Emma made her some food."" Explain: In this case, the correct phrase would be ""Emma made her some food,"" as it uses the pronoun ""her"" to refer back to the subject of the sentence.
"
0	"There is one grammar mistake in your sentence. ""with a hammer"" should be replaced with ""by a hammer."" (421+)
"
0	"There is one grammar mistake in your sentence. ""lay"" should be replaced with ""lie."" The correct phrase would be ""The fugitive lie motionless to avoid discovery.""
"
0	"There is one grammar mistake in your sentence. ""marched"" should be replaced with ""led."" The correct phrase would be ""The guard led the prisoners round the yard.""
"
1	None
0	"There are two grammar mistakes in your sentence. ""attacked"" should be replaced with ""were attacked."" Also, the verb tense is inconsistent between ""yesterday"" and ""are."" The correct phrase would be ""Emma and Harriet were attacked yesterday.""
"
1	None
0	"There is one grammar mistake in your sentence. ""of the opinion"" should be replaced with ""in my opinion."" The correct phrase would be ""I am both expecting to get the job and in my opinion that it is a desirable one.""
"
1	None
0	"There are two grammar mistakes in your sentence. ""alienated"" should be replaced with ""had alienated,"" and ""beating"" should be replaced with ""beat."" The correct phrase would be ""Kim had alienated cats, and he beat his dog.""
"
1	None
0	"There are two grammar mistakes in your sentence. ""pictures of each other"" should be replaced with ""photos of each other,"" and the verb tense needs to match between ""sale"" and ""would."" 
"
1	None
0	"There are two grammar mistakes in your sentence. ""She goes"" is a grammatically correct phrase, but ""and buying"" should be replaced with ""to buy"". The corrected sentence would be: ""She goes to buy some whiskey."" Additionally, the verb tense needs to match between the two clauses of the sentence. Since ""goes"" is in the present simple tense, the second clause should also be in the present simple tense. Therefore, it should be ""buys"" instead of ""bought"". The corrected sentence would be: ""She goes and buys some whiskey.""
"
0	"There is one mistake. ""Kim and Terry is happy"" should be ""Kim and Terry are happy"". The subject of the sentence is plural (""Kim and Terry""), so the verb needs to agree in number.
"
0	"There is one mistake. ""Kim gave a dollar to Bobbie and a dime to Jean"" should be ""Kim gave a dollar to Bobbie, and she gave a dime to Jean"". The sentence could also be written as two separate sentences for clarity: ""Kim gave a dollar to Bobbie. She gave a dime to Jean.""
"
0	"There are three grammar mistakes in your sentence. ""This girl in the red coat will put a picture of Bill in the mailbox and on your desk before tomorrow"" should be ""This girl in the red coat will put a picture of Bill in the mailbox AND on your desk before tomorrow"". The verb ""put"" needs to agree with its subject, which is ""girl"", so it should be in the singular form. Additionally, the phrase ""on your desk before tomorrow"" should be set off by a pair of commas to show that it is nonessential to the sentence: ""This girl in the red coat will put a picture of Bill in the mailbox and on your desk, before tomorrow.""
"
0	"There is one mistake in your sentence. ""Put a picture of Bill on your desk before tomorrow"" should be set off by a pair of commas to show that it is nonessential to the sentence: ""This girl in the red coat will put a picture of Bill in the mailbox and on your desk, before tomorrow.""
"
0	"There are two grammar mistakes in your sentence. ""Picture of Bill"" should be set off by a pair of commas to show that it is nonessential to the sentence: ""This girl in the red coat will put a picture of Bill on your desk, before tomorrow."" Additionally, the verb ""put"" needs to agree with its subject, which is ""girl"", so it should be in the singular form.
"
1	None
0	"There is one grammar mistake in this sentence. The past participle of ""become"" should be lowercase because it is not being used as a proper noun: ""John became deadly afraid of flying.""
"
0	"There is one grammar mistake in your sentence. The verb ""promised"" should agree with its subject, which is ""John"", so it should be in the singular form: ""What John promised is to be gentle."" Additionally, you need to add a comma after ""gentle"" because ""what"" is being used as an introductory phrase.
"
0	"There are two grammar mistakes in your sentence. The first mistake is that ""wants"" should be in its base form because it is being used as a helping verb for the main verb ""to buy"". The second mistake is that you need to add an article before ""books about cooking"", either ""the"" or ""a/an"" depending on whether there are other books about cooking available. So, your sentence should be: ""Henri wants to buy which book(s) about cooking?"" (442+)
"
1	None
1	None
0	"Your sentence is grammatically incorrect. It should read, ""Mary cut the paper.""
"
1	None
1	None
0	"Your sentence is grammatically incorrect. The verb ""cook"" should be in its base form since it's the second verb in the sentence, and ""thickens"" should be in its gerund form without an article: ""The soup cooks; it thickens.""
"
1	None
1	None
0	"Your sentence is grammatically incorrect. It should read, ""I saw even the student."" The verb ""saw"" should be in its base form since it's the second verb in the sentence, and ""even"" should not be capitalized.
"
1	None
1	None
0	"Your sentence is grammatically incorrect. It should read, ""Sophie will go to the theater."" The word ""theater"" should be in its proper noun form with a capital letter and ""go"" should be in its base form since it's the second verb in the sentence.
"
1	None
0	"Your sentence is grammatically incorrect. It should read, ""Mary likes herself."" The word ""herself"" should be used as a reflexive pronoun and not as a subject pronoun.
"
1	None
0	"Your sentence is grammatically incorrect. It should read, ""John's mother likes him."" The verb ""likes"" should be in its base form since it's the second verb in the sentence and ""himself"" should not be used as a direct object.
"
0	"Your sentence is grammatically incorrect. It should read, ""Mary revealed herself to John."" The word ""herself"" should be used as a reflexive pronoun and not as an object of the preposition ""to"".
"
1	None
0	"Your sentence is grammatically incorrect. It should read, ""John heard that they criticized themselves."" The verb ""criticized"" should be in its base form since it's the second verb in the sentence and ""themselves"" should not be used as a direct object.
"
1	None
1	None
1	None
0	"The sentence is grammatically incorrect. The word ""before"" should be replaced with ""when."" The corrected sentence would be: ""You should sit when there.""
"
1	None
0	"The sentence is grammatically incorrect. The phrase ""everyone hopes everyone to sleep"" should be changed to ""everyone hopes that everyone will sleep.""
"
1	None
1	None
0	"The sentence is grammatically incorrect. The word ""promise"" should be replaced with ""tell."" The corrected sentence would be: ""John told Mary that he would shave himself.""
"
0	"The sentence is grammatically incorrect. There are two errors: ""did so"" should be replaced with ""was doing."" This change would result in a more accurate and natural-sounding sentence. The subject of the second clause (""Mary"") should be in its correct form (singular) to agree with the verb ""doing."" The corrected sentence would be: ""I saw Bill while you were doing so, Mary."" 
"
1	None
0	"The sentence ""The bears sniffed"" is also grammatically correct. It is a simple and complete sentence with a subject (""the bears"") and a verb (""sniffed"").
"
0	"The sentence ""to steal talismans from witches is dangerous"" is not grammatically incorrect, but it could be improved for clarity. A more natural way to phrase this might be: ""Stealing talismans from witches is dangerous.""
"
0	"The sentence ""Anson demonized"" is also grammatically correct. It has a subject (""Anson"") and a verb (""demonized""). However, without additional context, it's unclear what the meaning of this sentence is.
"
0	"The sentence ""You kicked yourselves"" is not grammatically incorrect, but it could be improved for clarity. A more natural way to phrase this might be: ""Yourselves kicked you."" or ""You kicked each other"".
"
1	None
1	None
0	"The sentence ""Kick you!"" could be improved for clarity, as it sounds like a command or an imperative statement rather than a declarative sentence. A more natural way to phrase this might be: ""I will kick you"" or ""You kicked me.""
"
1	None
0	"There are no grammatical errors in your sentence ""Jason persuaded the doctor to treat Medea."" It is a well-formed and clear sentence that conveys its meaning effectively. (482+)
"
1	None
0	"The sentence ""The Peter we all like was at the party"" could be improved for clarity, as it might not be immediately clear who ""Peter"" refers to without additional context. A more natural way to phrase this might be: ""The Peter that everyone likes was at the party.""
"
1	None
1	None
1	None
1	None
1	None
1	None
1	None
1	None
0	"The sentence ""What did you ask who Medea gave?"" contains a few grammar mistakes. It should be ""What did you ask whom Medea gave?"" or ""Who did you ask what Medea gave?"".
"
1	None
0	"The sentence ""Medea tried the nurse to poison her children"" contains several grammar mistakes. It should be ""Medea tried to poison her children by giving them a potion mixed by the nurse."" or ""Medea asked the nurse to give her children a potion that would make them fall asleep, and then she planned to kill them with a sword.""
"
0	"The sentence ""I felt that I know you"" contains a grammar mistake. It should be ""I felt like I knew you"".
"
0	"The sentence ""Will he can do it?"" contains a grammar mistake. It should be ""Can he do it?"".
"
0	"The sentence ""I ate that she was happy"" contains several grammar mistakes. It should be ""I ate that she was happy."" or ""I ate when she was happy.""
"
1	None
1	None
0	"The sentence ""Gilgamesh is having fought the dragon"" contains several grammar mistakes. It should be ""Gilgamesh has fought the dragon."" or ""Gilgamesh was fighting the dragon when..."" 
"
0	"Anson thought that himself was happy. Grammar mistake: The use of ""himself"" is incorrect in this context. It should be ""he was happy.""
"
0	"Fortunately Hermione passed biology. No grammar mistakes.
"
0	"I might not go to the party and instead wash my hair. No grammar mistakes.
"
0	"I thought he liked me. Grammar mistake: The use of ""myself"" in this context is incorrect. It should be ""he liked me.""
"
0	"The butler sent the poison to Dinah. No grammar mistakes.
"
1	None
0	"What did you ask who saw? Grammar mistake: The use of ""who"" in this context is incorrect. It should be ""what did you ask that person?"" or ""what did you ask the witness?""
"
0	"We linguists love to argue. Grammar mistake: The use of ""we"" in this context is incorrect. It should be ""Linguists love to argue.""
"
1	None
0	"How fierce the battle? Grammar mistake: The use of a question mark at the end of the sentence is incorrect. It should be ""How fierce was the battle?"" 
"
0	"There are several grammar mistakes in the sentence. The correct phrase would be ""Which king did you ask which city was invaded?"" The verb tense of ""invaded"" should match the past tense of ""ask."" Additionally, the word order should be changed to put the subject before the verb and the preposition ""in"" should be used instead of ""on"".
"
0	"There is a mistake in the sentence. The correct phrase would be ""It is some disgruntled old pigs in those ditches that humans love to eat."" The verb ""love"" should be in its base form ""loves"" as it is the third person singular subject.
"
0	"There are two mistakes in the sentence. The correct sentence would be ""That banana is being eaten by the monkey."" The verb ""eat"" should be in its gerund form ""eating"" and the pronoun ""it"" should be replaced with ""that"" to indicate the subject of the sentence.
"
1	None
0	"There is a mistake in the sentence. The correct phrase would be ""It stinks that Aphrodite is all-powerful."" The adjective form of ""omnipotent"" should be used instead of the noun form.
"
1	None
1	None
1	None
0	"There is a mistake in the sentence. The correct phrase would be ""I asked when we could leave."" The verb ""inquired"" should be replaced with ""asked"" and the word order should be changed to put the subject before the verb.
"
0	"There is a mistake in the sentence. The correct phrase would be ""They kicked him/her/them."" Without more context it is unclear who or what was kicked.
"
0	"There is a mistake in the sentence. The correct phrase would be ""The monkey ate the banana."" The verb ""ate"" should be in its base form ""ate"" as it is the past tense of the verb and the subject ""monkey"" is singular, so the verb should agree with it.
"
0	"There are two mistakes in the sentence. The correct phrase would be ""I would like to swim."" The word order should be changed to put the subject before the verb and the phrase ""could swim"" should be replaced with ""swim"" as it is a past tense form of the verb.
"
1	None
0	"There is a mistake in the sentence. The correct phrase would be ""The bookcase moved."" The verb ""ran"" should be replaced with ""moved"" as it does not make sense for an object to run on its own.
"
1	None
0	"There is a mistake in the sentence. The correct phrase would be ""Anson became muscular."" The adjective form of ""muscle bound"" should be used instead of the noun form and the verb tense should match the past tense."
