label	explanation	correction
0	" The grammar mistake in the sentence is that ""out of the basket"" is a prepositional phrase and it should not be separated from the verb ""gave"" by ""the"". "	" The correct version of the sentence could be: ""Sam gave the ball out of the basket.""
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct as it is. It is a well-formed sentence with a clear meaning.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject-verb agreement is incorrect. The correct verb form should be ""forgive you"" instead of ""forgive that comment to you."" "	" The correct version of the sentence is: ""No one can forgive you that comment.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The sentence is in the past tense, but the verb ""gave"" should be in the past participle form ""given"" to form the correct past perfect tense to show the order of events. "	" The correct version of the sentence is: ""Sarah promised Catherine her old car, but then gave it to her son instead.""
"
0	" The verb ""lent"" should be in the present participle form ""lending"" to correctly show the progress of the action. "	" The correct version of the sentence is: ""I was lending the book to Tony partway.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The verb ""dumped"" is incorrect. The correct verb form should be ""loaded"" instead of ""dumped."" Note: ""Dumped"" can be used as a past tense form of the verb ""dump,"" but it has a negative connotation and may not be appropriate in this context. ""Loaded"" is a more neutral and appropriate verb form. "	" The correct version of the sentence is: ""The farmer loaded the cart with apples.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The verb ""cuts"" is incorrect. The correct verb form should be ""cut"" instead of ""cuts."" The verb ""cuts"" is in its base form, which is incorrect. The verb ""cut"" is in the present tense, which is the correct verb form to use in this sentence. "	" The correct version of the sentence is: ""The bread cuts easily.""
"
0	" The sentence is grammatically incorrect because it is difficult to determine the intended meaning. It could be interpreted as ""Janet broke Bill's finger,"" or ""Janet broke Bill in the finger."" "	" The correct version of the sentence would depend on the intended meaning. Here are two possible correct versions: ""Janet broke Bill's finger."" ""Janet broke Bill in the finger.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The sentence is incomplete without a verb. To make the sentence grammatically correct, a verb needs to be added to complete the sentence. The verb ""shocks"" is in the present tense, which is the correct verb form to use in this sentence. "	" The correct version of the sentence would depend on the intended meaning. Here are two possible correct versions: ""That movie always shocks people."" ""That movie always shocks [us/me/them].""
"
0	" The sentence is grammatically incorrect because it is missing an article. The sentence is missing an article, which is necessary to make the sentence grammatically correct. The correct article to use in this sentence is ""into,"" which indicates that Sharon entered the room from somewhere outside. "	" The correct version of the sentence is: ""Sharon came into the room.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in the sentence is the incorrect syntax of the prepositional phrase ""with the stick"". The correct way to use ""with"" is to put the object first, then the verb, and finally the preposition. In this case, it should be ""Brian threw the stick with the fence"". "	" The correct version of the sentence is: ""Brian threw the stick with the fence."" 1. No. "
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in the sentence is the incorrect syntax of the prepositional phrase ""in the volunteers"". The correct way to use ""in"" is to put the object first, then the preposition, and finally the verb. In this case, it should be ""They praised the dedication of the volunteers"". "	" The correct version of the sentence is: ""They praised the dedication of the volunteers.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in the sentence is the use of the singular verb ""lived"" instead of the plural verb ""lived up"". The phrase ""lived it up"" is a set expression that means to enjoy oneself extravagantly, and it takes a plural verb. "	" The correct version of the sentence is: ""You've really lived it up.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in the sentence is the use of the inanimate object ""books"" instead of a subject that can perform the action of lifting. Inanimate objects cannot lift themselves, so the sentence is grammatically incorrect. "	" The correct version of the sentence would be: ""She lifted the books onto the table."" or ""He lifted the books onto the table.""
"
0	" The grammar mistake in the sentence is the preposition ""under"". The correct preposition to use in this context is ""into"", as the boxes are loaded into the wagon. "	" The correct version of the sentence is: ""Jessica loaded the boxes into the wagon.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in the sentence is the use of the preposition ""at"" which is not appropriate in this context. The correct preposition to use is ""into"" to indicate the direction of the action of cramming the boxes into the truck. "	" The correct version of the sentence is: ""Jessica crammed the boxes into the truck.""
"
0	" The grammar mistake in the sentence is the use of the preposition ""at"" which is not appropriate in this context. The correct preposition to use is ""on"" to indicate the surface of the toast. "	" The correct version of the sentence is: ""Lora buttered the toast.""
"
1	 None 	" The sentence is grammatically correct and does not require any changes.
"
1	 None 	" The sentence is grammatically correct and does not require any changes.
"
1	 None 	" The sentence is grammatically correct and does not require any changes.
"
1	 None 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in your sentence is that the verb ""slid"" is in the past tense, but the object ""at the book"" is not clear, and it's not clear whether ""Carla"" is the doer of the action. "	" The correct version of the sentence would be: ""Carla slid on the book."" or ""Carla slid the book."" depending on the intended meaning.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
0	" The grammar mistake in your sentence is that the verb ""drive"" is in the present tense and it does not match with the subject ""Packages"", which is not a living thing that can drive. Also, the phrase ""to New York"" is not clear, it's not clear what the intended meaning of the sentence is. "	" The correct version of the sentence would depend on the intended meaning, but one possible correction could be: ""Packages can be easily shipped to New York."" or ""It is easy to ship packages to New York.""
"
0	" The grammar mistake in your sentence is that the verb ""pushed"" is in the past tense and it does not match with the subject ""The chair"", which is not a living thing that can push. "	" The correct version of the sentence would be: ""The chair pushed.""
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
0	" The grammar mistake in your sentence is that the verb ""offered"" is in the past tense and it does not match with the subject ""A job"", which is not a living thing that can offer. "	" The correct version of the sentence would be: ""A job is offered."" or ""We offer a job."" depending on the intended meaning.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
0	" The grammar mistake in your sentence is that the verb ""kept"" is in the past tense and it does not match with the subject ""Michelle"", which is not a living thing that can keep. "	" The correct version of the sentence would be: ""Michelle kept the desk and the papers on it."" or ""Michelle kept the desk with the papers on it."" depending on the intended meaning.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
0	" The grammar mistake in your sentence is that the verb ""poked"" is in the past tense and it does not match with the subject ""The needle"", which is not a living thing that can poke. "	" The correct version of the sentence would be: ""The needle poked the cloth.""
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
0	" The grammar mistake in your sentence is that the verb ""whipped"" is in the past tense and it does not match with the subject ""Herman"", which is not a living thing that can whip. "	" The correct version of the sentence would be: ""Herman whipped the cream."" or ""Herman whipped the sugar and cream."" depending on the intended meaning. Note: Depending on the context and the intended meaning, the sentence could be corrected in different ways.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
0	" The subject of the sentence is ""This flyer and that flyer"" which is a combination of two objects, but it is unclear whether the verb ""differ"" is referring to both of them or just one of them. Additionally, ""flyer"" is an uncountable noun, so it should be ""differs"" instead of ""differ"". "	" The correct version of the sentence should be: ""This flyer differs from that flyer.""
"
0	" The first mistake is that ""flyer"" is an uncountable noun, so it should be ""differs"" instead of ""differ"". The second mistake is that ""apart"" is misplaced in the sentence. It should be ""This flyer differs from that flyer in terms of..."" or ""This flyer differs from that flyer in that..."" "	" The correct version of the sentence could be: ""This flyer differs from that flyer in terms of their design"" or ""This flyer differs from that flyer in that it has a different color scheme.""
"
0	" The subject of the sentence is ""The jeweller"" which is a singular noun, but the verb ""scribbled"" is in its third person form. The correct verb form should be ""scribbled by him"" instead of ""scribbled the contract with his name"". "	" The correct version of the sentence should be: ""The jeweller scribbled the contract with his name on it.""
"
0	" The sentence is grammatically correct, but it could be improved for clarity. ""That"" is not specific enough to identify which acorn is being referred to. To make the sentence more precise, you could use ""the"" instead of ""that"" or specify which acorn by using a proper noun or a description. "	" The correct version of the sentence could be: ""The gardener grew the acorn into an oak tree"" or ""The gardener grew the acorn that he found on the ground into an oak tree.""
"
0	" The sentence is incomplete as it does not specify what the subject ""I"" shaped the loaf into. The verb form should be in the past participle form to indicate completion of the action. "	" The correct version of the sentence could be: ""I shaped the loaf into a baguette"" or ""I shaped a loaf of bread into a baguette.""
"
0	" The subject of the sentence is ""The children"" which is plural, but the verb ""amused"" is in its singular form. The correct verb form should be ""amused themselves"" instead of ""amused"". "	" The correct version of the sentence should be: ""The children amused themselves by playing in the park.""
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
1	 None. 	" The sentence is grammatically correct and clear in its intended meaning, with no mistakes.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The sentence ""Cynthia chewed"" is incomplete and lacks context. It is missing a verb or a prepositional phrase to provide more information about what Cynthia is chewing on. Without this information, the sentence is grammatically correct, but it is unclear and incomplete. "	" If you want to make the sentence more specific and clarify what Cynthia is chewing on, you can add a complement or a relative clause to provide more information: ""Cynthia chewed on a piece of gum. ""Cynthia chewed on her nails nervously.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The sentence ""Linda winked her lip"" is grammatically incorrect because ""lip"" is not a plural noun and does not agree with the singular form of the verb ""winked."" "	" The correct version of the sentence would be ""Linda winked her eyes"" or ""Linda winked her eye"" depending on the intended meaning.
"
0	" The sentence ""My heart is pounding me"" is grammatically incorrect because the verb ""pounding"" is in the present participle form and does not agree with the subject ""heart,"" which is singular. Additionally, the sentence is written in the present participle form, which is typically used as part of a progressive verb tense, but it does not make sense in this context. "	" The correct version of the sentence would be ""My heart is pounding me."" or ""My heart is pounding me down."" depending on the intended meaning. If you want to indicate that your heart is pounding rapidly or forcefully, you can use a different verb, such as ""thumping"" or ""hammering,"" and adjust the subject-verb agreement accordingly: ""My heart is thumping rapidly."", ""My heart is hammering in my chest.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is that ""squeaked"" is an irregular verb, and it should be in its base form (i.e., infinitive form) to function as a verb in the sentence. Also, you should use ""open"" instead of ""squeaked"" as the verb for doors. "	" The correct version of the sentence is: ""I opened the door.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in your sentence is that ""fluttered"" is not a suitable verb for describing a fort. It is more appropriate to use a strong and sturdy verb to describe a fort. ""Fluttered"" is a verb that is more commonly used to describe the movement of light and delicate objects. "	" The correct version of the sentence is: ""The fort stood tall with many flags.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in your sentence is that the sentence is not in the past tense, but it should be in order to describe an event that happened in the past. By using the word ""yesterday,"" the sentence is in the past tense, and the verb ""presented"" is in the correct form to function as a past tense verb. "	" The correct version of the sentence is: ""Yesterday, there presented itself a wonderful opportunity.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in your sentence is that the verb ""jumped"" should be in its past participle form, ""jumped,"" to function as the past participle of the verb ""jump."" "	" The correct version of the sentence is: ""Out of the box jumped a little white rabbit.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in your sentence is that the subject of the sentence is ""many information,"" which is not grammatically correct. The subject should be ""information"" since ""many"" is an adjective that describes the noun ""information."" "	" The correct version of the sentence is: ""Information was provided.""
"
0	" The grammar mistake in your sentence is that the subject of the sentence is ""many advice,"" which is not grammatically correct. The subject should be ""advice"" since ""many"" is an adjective that describes the noun ""advice."" "	" The correct version of the sentence is: ""John offers good advice.""
"
1	 None. 	" The sentence is grammatically correct and does not require any changes.
"
0	" The grammar mistake in your sentence is that the verb ""recommend"" should be in its base form (infinitive form) to function as a verb in the sentence. Additionally, the sentence is a bit awkwardly constructed. "	" The correct version of the sentence is: ""We recommend that you eat less cake and pastry.""
"
1	 None. 	" The sentence is already grammatically correct.
"
0	" The grammar mistake in the sentence is that the subject ""he"" and the object ""her"" do not agree in number. "	" The correct version of the sentence would be: ""He washed his hair."" or ""He washed her hair."" (depending on the intended meaning)
"
0	" The grammar mistake in the sentence is that the verb ""wash"" is in the imperative form, which is usually used to give commands or make requests. However, the subject of the sentence, ""you,"" is not in the correct form. "	" The correct version of the sentence would be: ""Wash yourself!"" or ""Wash your hands!"" (depending on the intended meaning)
"
0	" The grammar mistake in the sentence is that the phrase ""in no"" is not grammatically correct. "	" The correct version of the sentence would be: ""They have no money."" or ""They have no interest in it."" (depending on the intended meaning)
"
0	" The grammar mistake in the sentence is that the phrase ""in no"" is not grammatically correct. "	" The correct version of the sentence would be: ""They have no money."" or ""They have no interest in it."" (depending on the intended meaning)
"
0	" The grammar mistakes in the sentence are: The use of the word ""some"" implies that there is a group or collection of jobs, but the word ""my"" suggests that the speaker is referring to their own personal jobs. This can be corrected by removing the word ""my"" to make the sentence more general. The phrase ""in jeopardy"" should be ""of jeopardy"" as ""jeopardy"" is an uncountable noun. "	" The correct version of the sentence would be: ""Some of my jobs are in jeopardy.""
"
0	" The grammar mistake in the sentence is that the verb ""met"" should be in its past participle form ""met"" and not in the base form ""meet"" and also the subject ""it"" is referring to a policeman but the verb ""met"" is in third person form. "	" The correct version of the sentence would be: ""The policeman met several young students in the park last night.""
"
1	 None. 	" The sentence is grammatically correct, it is a question asking if the policeman met someone in the park.
"
1	 None. 	" The sentence is grammatically correct. It means that John placed old books in a box.
"
0	" The grammar mistake in the sentence is that the verb ""proud"" should be in its base form ""proud"" and not in the -est form ""proudest"", also the subject ""the monkeys"" is plural, but the verb ""is"" is in singular form. "	" The correct version of the sentence would be: ""The monkeys are proud of their leader."" It means that the monkeys feel a sense of pride or satisfaction because of their leader.
"
0	" The grammar mistake in the sentence is that the adjective ""very"" is not enough to complete the sentence, it needs a complement to complete the meaning, for example: ""John sounded very happy"" or ""John sounded very tired"" "	" The correct version of the sentence would depend on the intended meaning, but it should be ""John sounded very [adjective]."" It means that John made a sound that conveyed a certain feeling or state, and the adjective that follows ""very"" would depend on the intended meaning.
"
1	 None. 	" The sentence is grammatically correct. It means that the speaker is uncertain about whether to agree or not It is a complete sentence and it is clear and understandable.
"
0	" The grammar mistake in the sentence is that the preposition ""on"" should be followed by a surface or object, but in this sentence ""table"" is not a surface or object. It is a piece of furniture, it doesn't have a surface. "	" The correct version of the sentence would be: ""John bought a book at the table."" or ""John bought a book on the shelf."" It means that John bought a book either at a specific table or on a specific shelf, depending on the intended meaning.
"
1	 None. 	" The sentence is grammatically correct. It means that John called the president a person who lacks good judgment or sense.
"
0	" The grammar mistake in the sentence is that the verb ""tastes"" should be in its base form ""taste"" and not in the -ed form ""tasted"". "	" The correct version of the sentence would be: ""I forgot how good beer tastes.""
"
1	 None. 	" The sentence is grammatically correct. It means that the speaker considers the teacher to be very intelligent or talented.
"
0	" The grammar mistakes in the sentence are: The verb ""remained"" should be in its past participle form ""remained"" and not in the base form ""remain"" The subject ""a good friend"" is in the singular form, but the verb ""is"" is in the third person form. "	" The correct version of the sentence would be: ""He has remained a good friend to me.""
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is already grammatically correct. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is already grammatically correct. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
0	 The grammar mistake in the sentence is the word order. 	" The correct version of the sentence would be: ""The doughnut was devoured by the crocodile.""
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
0	" The grammar mistakes in the sentence are: Incorrect verb form: ""put"" should be in its past participle form ""putten"" to function as a past participle in the sentence. Incorrect preposition: ""under"" is not the correct preposition to use in this context. The correct preposition would depend on the context and the intended meaning of the sentence. "	" The correct version of the sentence would depend on the intended meaning and context of the sentence. Here are two possible corrections: ""John put the bathtub under the sink."" ""John put the bathtub under the bed.""
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
0	" The grammar mistake in the sentence is the lack of a preposition between ""depends"" and ""for Sandy."" "	" The correct version of the sentence would be: ""Kim depends on Sandy.""
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
0	" The grammar mistake in the sentence is the lack of a preposition between ""put"" and ""in the box."" "	" The correct version of the sentence would be: ""Kim put the book in the box.""
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
1	 There are no strict grammar mistakes in the sentence. 	" The sentence is grammatically correct as is. No correction is needed.
"
0	 The grammar mistake in the sentence is the word order. 	" The correct version of the sentence would be: ""Bill was nominated by Fred, who was unpopular.""
"
1	 There are no strict grammar mistakes in the sentence. 	" The correct version of the sentence would depend on the context and meaning you wish to convey. However, assuming ""FTA"" refers to a ""Free Trade Agreement,"" the sentence could be corrected to: ""They were taking a hard look at the possibility of a Free Trade Agreement.""
"
0	" The grammar mistake is that ""against the book"" is not a prepositional phrase that makes sense in this context. "	" The correct version of the sentence would be: ""John paid me according to the book."" or ""John paid me based on the book.""
"
1	 None. 	" The correct version of the sentence is: ""The committee will study the feasibility of setting up a national computer network.""
"
0	" The grammar mistake is that ""be rude"" should be in the passive voice, so it should be ""be made rude"" instead of ""be rude"". "	" The correct version of the sentence would be: ""We made them be made rude."" or ""We made them be rude."" (in the passive voice)
"
1	 None. 	" The correct version of the sentence is: ""After reading the pamphlet, Judy threw it into the garbage can.""
"
0	" The first mistake is that the verb ""reads"" should be in its base form ""read"" as it is the present simple tense. The second mistake is that the verb ""are studying"" should be in its base form ""study"" as it is the present simple tense. "	" The correct version of the sentence would be: ""Students studying English read Conrad's Heart of Darkness while at university.""
"
1	 None. 	" The correct version of the sentence is: ""I read some of the book.""
"
1	 None. 	" The correct version of the sentence is: ""Most of the fruit is rotten.""
"
0	" The grammar mistake is that the word ""students"" is in the plural form while the verb ""failed"" is in the singular form, it should be ""neither of the students failed"" or ""neither of the students have failed"" if you want to use the present perfect tense. "	" The correct version of the sentence would be: ""Neither of the students failed."" or ""Neither of the students have failed.""
"
0	" The grammar mistake is that the word ""water"" is an uncountable noun, it should be ""some water"" instead of ""some of water"". "	" The correct version of the sentence would be: ""I drank some water.""
"
0	" The grammar mistake is that the word ""hair"" is an uncountable noun, it should be ""a golden hair"" instead of ""a golden hairs"". "	" The correct version of the sentence would be: ""It is a golden hair.""
"
1	 None. 	" The correct version of the sentence is: ""The boy in the doorway waved to his father.""
"
0	" The grammar mistake is that the sentence is using an inanimate object (the dog) as the subject of the sentence, it should be ""the dog itself"" instead of ""it"". "	" The correct version of the sentence would be: ""That dog is so ferocious that it even tried to bite itself.""
"
0	" The grammar mistake is that the word ""yourself"" is a reflexive pronoun, it should be ""wash yourself"" instead of ""wash yourself"". "	" The correct version of the sentence would be: ""He washed himself.""
"
0	" The grammar mistake is that the sentence is using a third person (John) as the subject of the sentence, it should be ""Kim is easy to please John"" instead of ""John is easy to please Kim."" "	" The correct version of the sentence would be: ""Kim is easy to please John.""
"
1	 None 	" The correct version of the sentence would be: ""There seemed to be intelligence.""
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is that you have used the wrong preposition ""to be"" before ""a fountain in the park."" The correct preposition to use in this sentence is ""as."" "	" The correct version of the sentence would be: ""We believed John to be a fountain in the park.""
"
0	" The grammar mistake in your sentence is that you have used the wrong verb form. The correct verb form to use in this sentence is ""to leave."" "	" The correct version of the sentence would be: ""It tries to leave the country.""
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is that you have used the indefinite article ""a"" before ""fun place."" It should be ""a fun place"" without the article. "	" The correct version of the sentence would be: ""Under the bed seems to be a fun place to hide.""
"
0	" The grammar mistakes in your sentence are: The use of the indefinite article ""a"" before ""sheep"" is incorrect. It should be ""sheep"" without the article. The phrase ""in the park"" should be set off with a pair of commas to form a complementary sentence. "	" The correct version of the sentence would be: ""There is believed to be sheep in the park.""
"
0	" The grammar mistakes in your sentence are: The use of the word ""would"" is incorrect. Instead of ""would study,"" it should be ""study"" without the ""would."" The verb ""hope"" should be in its base form ""to hope"" and not ""to would hope."" "	" The correct version of the sentence would be: ""I hope to study in France.""
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistakes in your sentence are: The verb ""rain"" should be in its base form ""rain"" and not ""will rain."" The verb ""will"" is incorrect. Instead of ""will rain,"" it should be ""rain"" without the ""will."" "	" The correct version of the sentence would be: ""It will rain tomorrow.""
"
0	" The grammar mistakes in your sentence are: The use of the word ""to will"" is incorrect. Instead of ""to will,"" it should be ""to rain"" without the ""to."" The verb ""expect"" should be in its base form ""expect"" and not ""expects."" "	" The correct version of the sentence would be: ""We expect it to rain.""
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistakes in your sentence are: The verb ""be"" should be in its base form ""be"" and not ""been."" The sentence is missing an auxiliary verb to form a question. Instead of ""Did the child be,"" it should be ""Did the child be in"" or ""Was the child in"" with the appropriate auxiliary verb. "	" The correct version of the sentence could be: ""Was the child in the school?""
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistakes in your sentence are: The negative word ""not"" is placed incorrectly. Instead of ""not to leave,"" it should be ""not leave"" without the ""to."" The verb ""wants"" should be in its base form ""want"" and not ""wants not."" "	" The correct version of the sentence would be: ""John does not want to leave the town."" or ""John wants not to leave the town."" if you prefer to use the inverted structure.
"
1	 None 	" The sentence is grammatically correct.
"
1	 None 	" The sentence is grammatically correct.
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistakes in your sentence are: The verb ""do"" is incorrect. Instead of ""do not,"" it should be ""don't"" without the ""do."" The verb ""love"" should be in its base form ""love"" and not ""loves."" "	" The correct version of the sentence would be: ""They love to play golf, but I don't.""
"
1	 None. 	" The correct version of the sentence is: ""George has spent a lot of money, hasn't he?""
"
0	" The subject and verb do not agree in number. ""As a statesman"" is singular, but ""scarcely could he"" is plural. "	" The correct version of the sentence would be: ""As a statesman, he could hardly do anything worth mentioning.""
"
1	 None. 	" The correct version of the sentence is: ""We never found any of the unicorns.""
"
1	 None. 	" The correct version of the sentence is: ""One of Korea's most famous poets wrote these lines.""
"
1	 None. 	" The correct version of the sentence is: ""Somebody apparently struck the unidentified victim during the early morning hours.""
"
0	" The subject ""car"" is singular, but the verb ""was driven"" is in the passive voice and is plural. "	" The correct version of the sentence would be: ""The car was driven by someone.""
"
1	 None. 	" The correct version of the sentence is: ""Ricky can be relied on.""
"
0	" The subject ""bed"" is singular, but the verb ""was slept in"" is in the passive voice and is plural. "	" The correct version of the sentence would be: ""The bed was slept in.""
"
0	" The subject ""pound"" is singular, but the verb ""was weighed"" is in the passive voice and is plural. "	" The correct version of the sentence would be: ""The pound was weighed by the book.""
"
1	 None. 	" The correct version of the sentence is: ""Who do you think Tom saw?""
"
1	 None. 	" The correct version of the sentence is: ""He had spent five thousand dollars.""
"
0	" The subject ""Fed"" is singular, but the verb ""knows"" is in the present tense, which is plural. "	" The correct version of the sentence would be: ""Fed knows which politician to vote for.""
"
1	 None. 	" The correct version of the sentence is: ""How did you guess that he fixed the computer?""
"
0	 The sentence is written in a convoluted and awkward way, making it difficult to understand. 	" The correct version of the sentence could be: ""The world should honor whose efforts to achieve peace the committee knows.""
"
1	 None. 	" The correct version of the sentence is ""Which house does your friend live in?""
"
1	 None. 	" The correct version of the sentence is ""The baker from whom I bought these bagels has left.""
"
1	 None. 	" The correct version of the sentence is ""I have found the place where we can relax.""
"
0	" The subject-verb agreement is incorrect. ""Fell in love with"" is a phrasal verb, and it takes the object pronoun ""with"" instead of the subject pronoun ""with whom."" "	" The correct version of the sentence is ""Jack is the person with whom Jenny fell in love.""
"
1	 None. 	" The correct version of the sentence is ""There is a bench on which to sit.""
"
1	 None. 	" The correct version of the sentence is ""I met the man who grows peaches.""
"
0	" The subject-verb agreement is incorrect. ""Did you choose"" should be ""Have you chosen"" to match with the plural subject ""topics."" "	" The correct version of the sentence is ""Which topics have you chosen without getting his approval?""
"
0	" The subject-verb agreement is incorrect. ""Did you get bored"" should be ""Have you got bored"" to match with the plural subject ""topic."" Also, the phrase ""because Mary talked about"" should be ""due to Mary's talk about"" or ""because of Mary's talk about"" for better clarity. "	" The correct version of the sentence is ""Which topic have you got bored due to Mary's talk about?"" Note: If you want to use ""because"" instead of ""due to"" or ""because of,"" you can say ""Which topic did you get bored because of Mary's talk about?""
"
1	 None. 	" The correct version of the sentence is ""That is the reason for his resignation.""
"
1	 None. 	" The correct version of the sentence is ""It bothers me that John coughs.""
"
0	" The sentence is technically correct, but it could be improved in terms of word choice and syntax. ""To please John"" is a gerund phrase functioning as the object of the preposition ""to,"" which can make the sentence sound awkward. Additionally, ""is easy"" should be in the present tense to match the main verb ""please."" "	" The correct version of the sentence could be ""It's easy to please John."" or ""Please John is easy.""
"
1	 None. 	" The correct version of the sentence is ""Kim is eager to please Tom.""
"
1	 None. 	" The correct version of the sentence is ""That we invaded Iraq really bites.""
"
1	 None. 	" The correct version of the sentence is ""It annoys me that Fido barks.""
"
0	" The subject-verb agreement is incorrect. ""Who achieved the best result"" is a clause functioning as the subject of the sentence, but it takes the singular verb ""was"" instead of the plural verb ""were."" "	" The correct version of the sentence is ""The person who achieved the best result was Angela."" Note: The original sentence can also be corrected as ""Angela achieved the best result.""
"
1	 None. 	" The correct version of the sentence is ""It was the peasant girl who got it.""
"
0	" The grammar mistake in your sentence is that it is missing an article before ""kind of person."" The correct way to say it would be: ""A kind of person is hard to find anyone to look after."" "	" The correct version of the sentence is: ""A kind of person is hard to find anyone to look after.""
"
1	 There are no grammar mistakes in the sentence. 	" The correct version of the sentence is: ""A sick owl doesn't hunt mice.""
"
1	 There are no grammar mistakes in the sentence. 	" The correct version of the sentence is: ""Each candidate who has an interest in semantics will be admitted to the department.""
"
0	" The grammar mistake in your sentence is that it should be ""whose contributions are written"" instead of ""whose contribution is written."" The correct way to say it would be: ""Each author whose contributions are written in any language other than English will provide a summary in English."" "	" The correct version of the sentence is: ""Each author whose contributions are written in any language other than English will provide a summary in English.""
"
