label	category	correction
0	syntax	" The correct version of the sentence would be: ""That he was hungry, John whined."" or ""John whined that he was hungry.""
"
0	syntax	" The correct version of the sentence would be: ""I gave Mary a book after the party.""
"
0	syntax	" The correct version of the sentence would be: ""Because she's so pleasant, I really like Mary.""
"
0	syntax	" The correct version of the sentence would be: ""Though he may hate those who criticize Carter, it doesn't matter.""
"
0	syntax	" The correct version of the sentence would be: ""Without a job, John would not be happy.""
"
0	syntax	" The correct version of the sentence would be: ""I have much of the manuscript left to type.""
"
1	none	" The correct version of the sentence is ""He's a more reliable man.""
"
0	syntax	" The correct version of the sentence is ""I don't want any trouble.""
"
0	syntax	" The correct version of the sentence is ""They may grow as tall as bamboo.""
"
0	syntax	" The correct version of the sentence is ""Some of them made as many errors as 20.""
"
0	syntax	" The correct version of the sentence is ""Sally kissed herself.""
"
0	syntax	" The correct version of the sentence is ""Drew believes that I think Rosie loves magazine ads.""
"
1	none	" The correct version of the sentence is ""Dave, Dan, Erin, Jaime, and Alina left.""
"
1	none	" The correct version of the sentence is ""Hopefully, we'll make it through the winter without snow.""
"
1	syntax	" The correct version of the sentence is ""The blue leather shows that Betsy is pretty.""
"
1	none	" The correct version of the sentence is ""Gwen hit the baseball.""
"
0	syntax	" The correct version of the sentence is ""I hit you that you knew the answer.""
"
1	none	" The correct version of the sentence is ""I've lost my wallet or I've lost my mind.""
"
1	none	" The correct version of the sentence is ""It was a brand new car that he bought.""
"
1	none	" The correct version of the sentence is ""He likes cookies, but he hates crumb cake.""
"
0	syntax	" The correct version of the sentence is ""They chased the man with the car.""
"
1	none	" The correct version of the sentence is ""I didn't have a red cent.""
"
0	syntax, morphology	" The correct version of the sentence is ""The book of poems by Blackwell takes a very long time to read.""
"
0	syntax	" The correct version of the sentence should be: ""The one with a red cover takes a very long time to read."" (The article ""the"" is moved to the front of the phrase ""with a red cover"" to make the sentence grammatically correct.)
"
1	morphology	" The sentence is grammatically correct and does not require any changes.
"
0	syntax	" The correct version of the sentence should be: ""The building's roof is leaking."" (The article ""the"" should be moved to the front of the phrase ""building's roof"" to make the sentence grammatically correct.)
"
0	syntax	" The correct version of the sentence should be: ""The panther's coat is dark black."" (The article ""the"" should be moved to the front of the phrase ""panther's coat"" to make the sentence grammatically correct.)
"
1	syntax	" The sentence is grammatically correct and does not require any changes.
"
0	syntax	" The correct version of the sentence should be: ""The man I saw getting into the cab robbed the bank.""
"
1	syntax	" The sentence is grammatically correct and does not require any changes.
"
0	syntax	" The correct version of the sentence should be: ""John's drumming will always bother me."" 
"
1	syntax	" The sentence is grammatically correct and does not require any changes.
"
0	syntax	" The correct version of the sentence should be: ""John put the book on the table in the classroom."" 
"
1	syntax	" The sentence is grammatically correct and does not require any changes.
"
0	syntax	" The correct version of the sentence should be: ""Heidi thinks that Andy should eat salmon-flavored candy bars.""
"
1	syntax	" The sentence is grammatically correct and does not require any changes.
"
1	syntax	" The sentence is grammatically correct and does not require any changes.
"
0	syntax	" The correct version of the sentence would be: ""Did Calvin do his homework?""
"
0	syntax	" The correct version of the sentence would be: ""Sylvia was slapping Jeff in the head during martial arts class.""
"
0	syntax	" The correct version of the sentence would be: ""If I were a rich man, I'd buy a diamond ring.""
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence would be: ""The ship was sunk.""
"
0	syntax	" The correct version of the sentence would be: ""Who did you think kissed the gorilla?"" or ""Who do you think kissed the gorilla?""
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence would be: ""I ate a salad filled with lima beans.""
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence would be: ""Who has Peter talked to?"" or ""With whom has Peter talked?""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence should be: ""John thinks that Mary loves herself.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence should be: ""An owl hunts mice.""
"
0	syntax	" The correct version of the sentence should be: ""No man ate dinner."" or ""None of the men ate dinner.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence should be: ""Everybody who attended last week's huge rally signed the petition, whoever they were.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence should be: ""No tiger has orange fur marked with black stripes."" or ""No tiger has orange fur and black stripes.""
"
0	syntax	" The correct version of the sentence should be: ""An albino tiger has orange fur, marked with black stripes.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence should be: ""A pilot on duty today could be flying this plane.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence should be: ""The Dodgers beat the Red Sox, but were beaten by the Giants.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence should be: ""The man that Mary loves and Sally hates computed my tax."" or ""The man whom Mary loves and Sally hates computed my tax.""
"
0	syntax	" The kennel that Mary made and where Fido sleeps has been stolen.
"
0	syntax	" Tom said that he would eat a raw eggplant, and Bill actually did eat one.
"
1	none	" The wealthy young man bought that piano for his secret fiancée.
"
1	none	" The dog stole the turkey.
"
1	none	" a tall building (The sentence is grammatically correct as it is.)
"
1	none	" This building is tall.
"
1	none	" I like the book that you gave me.
"
1	none	" Captain Wentworth wrote a letter to Anne Elliot.
"
0	syntax	" She asked if Alison was coming to the party.
"
0	syntax	" They realized that Sir Thomas had never been so offended.
"
1	none	" Fanny regretted having to talk to Aunt Norris.
"
1	none	" Knowing the country well, he took a short cut.
"
1	none	" He left the train with someone else's wallet in his pocket.
"
1	none	" Magnus went to Ireland.
"
1	none	" John sent the book to whom?
"
0	syntax	" The idea that the Dome was dull dismayed the Prime Minister.
"
0	syntax	" The correct version of the sentence is: ""He came right in, without so much as a knock.""
"
1	none	" The sentence is grammatically correct as it is.
"
1	none	" The sentence is grammatically correct as it is.
"
0	syntax	" The correct version of the sentence is: ""Ethel wishes to ask you some awkward questions.""
"
1	none	" The sentence is grammatically correct as it is.
"
1	none	" The sentence is grammatically correct as it is.
"
1	none	" The sentence is grammatically correct as it is.
"
1	none	" The sentence is grammatically correct as it is.
"
1	none	" The sentence is grammatically correct as it is.
"
1	none	" The sentence is grammatically correct as it is.
"
1	none	" The sentence is grammatically correct as it is.
"
0	syntax	" The correct version of the sentence is: ""I am both expecting to get the job and of the opinion that it is a desirable one.""
"
0	syntax	" The correct version of the sentence is: ""Pat was awarded the Golden Fleece Award and was very upset about it.""
"
0	syntax, morphology	" The correct version of the sentence is: ""Kim alienated both cats and beat his dog.""
"
0	syntax	" The correct version of the sentence is: ""They knew that pictures of each other would be on sale.""
"
0	syntax	" The correct version of the sentence is: ""Which article did Terry file papers for without reading?""
"
0	syntax	" The correct version of the sentence is: ""I want to try and buy some whiskey.""
"
0	syntax	" The correct version of the sentence is: ""She goes and buys some whiskey.""
"
0	syntax	" The correct version of the sentence is: ""Kim and Terry are happy."" 
"
0	syntax	" Kim gave a dollar to Bobbie and a dime to Jean.
"
0	syntax	" This girl in the red coat will put a picture of Bill in the mailbox and on your desk before tomorrow.
"
0	syntax	" This girl in the red coat will put a picture of Bill on your desk before tomorrow.
"
0	syntax	" This girl in the red coat will put a picture of Bill on your desk before tomorrow.
"
1	none	" Ann bought a first edition of Richard III for $1000.
"
0	syntax	" John became afraid of flying.
"
1	none	" What John promised is to be gentle.
"
0	syntax	" Which books about cooking does Henri want to buy?
"
1	none	" I will fix the computer for Carol.
"
1	none	" Smith loaned a valuable collection of manuscripts to the library.
"
0	syntax	" Mary cut the paper.
"
0	syntax	" It took place from six to nine.
"
1	none	" Suddenly, two inspectors from the INS arrived.
"
0	syntax	" The soup thickens as it cooks.
"
1	none	" I gave money to the charity.
"
1	none	" John asked.
"
0	syntax	" I saw even the student.
"
0	syntax	" John whispered that Mary had left.
"
1	none	" Mary wonders whether Bill will come.
"
0	syntax	" The correct version of the sentence is: ""Sophie will go to the theater.""
"
1	none	" The sentence is already grammatically correct.
"
0	syntax	" The correct version of the sentence is: ""Mary's mother likes herself.""
"
0	syntax	" The correct version of the sentence is: ""Each of the boys fought with some of the other boys."" can be corrected to ""Each of the boys fought with some of the other boys."" or ""Each of the boys fought with some other boys.""
"
0	syntax	" The correct version of the sentence is: ""John's mother likes him.""
"
0	syntax	" The correct version of the sentence is: ""Mary revealed herself to John.""
"
0	syntax	" The correct version of the sentence is: ""Mary believes that Bill saw himself."" can be corrected to ""Mary believes that Bill saw himself."" or ""Mary believes that Bill saw him.""
"
0	syntax	" The correct version of the sentence is: ""John heard that they criticized themselves."" can be corrected to ""John heard that they criticized themselves."" or ""John heard that they criticized each other.""
"
1	none	" The sentence is already grammatically correct.
"
0	syntax	" The correct version of the sentence is: ""Henry found that Bill is sad."" can be corrected to ""Henry found that Bill is sad."" or ""Henry found that Bill is feeling sad.""
"
0	syntax	" The correct version of the sentence is: ""John considers himself proud of Mary."" can be corrected to ""John considers himself proud of Mary."" or ""John considers himself proud Mary.""
"
0	syntax	" The correct version of the sentence is: ""You should sit down before you go there.""
"
1	none	" The sentence is already grammatically correct.
"
0	syntax	" The correct version of the sentence is: ""Everyone hopes that everyone will sleep.""
"
1	none	" The sentence is already grammatically correct.
"
0	syntax	" The correct version of the sentence could be: ""Only Churchill remembered giving the Blood, Sweat and Tears speech.""
"
0	syntax	" The correct version of the sentence could be: ""John promised Mary that he would shave himself.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence could be: ""I saw Bill while you were doing so, Mary.""
"
0	syntax	" The correct version of the sentence could be: ""What Bill did was give a book to Mary.""
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence could be: ""Anson demonized [someone/something].""
"
0	syntax	" The correct version of the sentence could be: ""You kicked each other.""
"
0	syntax	" The correct version of the sentence could be: ""The book that I said I'd never read.""
"
0	syntax	" The correct version of the sentence could be: ""Anson demonized the Khyber Pass.""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence could be: ""Kick you!""
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence could be: ""Whom did you get an accurate description of?""
"
1	none	" The sentence is already grammatically correct and does not require any correction.
"
0	syntax	" The correct version of the sentence is: ""The government's imposition of a fine is correct.""
"
1	none	" The sentence is grammatically correct and does not require any correction.
"
0	syntax	" The correct version of the sentence is: ""You wanted to meet the man I saw."" or ""You wanted to meet the man I had seen."" (depending on the tense you want to use)
"
0	syntax	" The correct version of the sentence is: ""David was demonized by Anson every day.""
"
0	syntax	" The correct version of the sentence is: ""Is there a program about Euripides on Radio 4 tonight?""
"
0	syntax	" The correct version of the sentence is: ""Medea denied poisoning the phoenix.""
"
1	none	" The sentence is grammatically correct and does not require any correction.
"
1	none	" The correct version of the sentence is: ""Anson danced extremely frantically at Trade 1."" The adverb ""extremely"" modifies the adverb ""frantically,"" and both describe the intensity of Anson's dancing. The word ""at"" is also not necessary in this sentence, but it is not a grammatical error either.
"
0	syntax	" The correct version of the sentence is: ""What did you ask Medea for?""
"
1	none	" The sentence is grammatically correct as it is.
"
0	syntax	" The correct version of the sentence is: ""Medea tried to poison her children, but the nurse intervened.""
"
0	syntax	" The correct version of the sentence is: ""I felt that I know you."" should be changed to ""I felt that I know you."" (Note: The sentence is grammatically correct, but it is missing a punctuation mark.)
"
0	syntax	" The correct version of the sentence is: ""Will he be able to do it?""
"
0	syntax	" The correct version of the sentence is: ""I ate that SHE was happy.""
"
1	none	" The sentence is grammatically correct as it is.
"
0	syntax	" The correct version of the sentence is: ""We arrived around six o'clock.""
"
0	syntax	" The correct version of the sentence is: ""Gilgamesh has fought the dragon.""
"
0	syntax	" The correct version of the sentence is: ""Anson thought that HE was happy.""
"
1	none	" The sentence is grammatically correct as it is.
"
0	syntax	" The correct version of the sentence is: ""I might not be going to the party, but I'm washing my hair.""
"
0	syntax	" The correct version of the sentence is: ""I thought he liked me.""
"
1	none	" The sentence is grammatically correct as it is.
"
0	syntax	" The correct version of the sentence is: ""Jason appears to be sick.""
"
0	syntax	" The correct version of the sentence is: ""What did you ask who saw?""
"
1	none	" The sentence is grammatically correct as it is, although it is a bit informal and might not be appropriate in all contexts.
"
1	none	" The sentence is already grammatically correct. ""He can will go"" is a valid sentence in English, although it may have a different meaning than what you intended. 
"
0	syntax	" ""How fierce is the battle?"" is the correct version of the sentence.
"
0	syntax	" ""Which king did you ask which city was invaded?"" is the correct version of the sentence.
"
0	syntax	" The correct version of the sentence would be: ""It is some disgruntled old pigs in those ditches that humans love to eat."" 
"
0	syntax	" The correct version of the sentence would be: ""The monkey is eating the banana.""
"
0	syntax	" The correct version of the sentence would be: ""Burn them!"" (Note that there is no need for an additional verb after ""burn"" as it is already a transitive verb that can take an object without ""to"".)
"
0	syntax	" The correct version of the sentence would be: ""It stinks that Aphrodite is omnipotent."" or ""It's unfortunate that Aphrodite is omnipotent.""
"
0	syntax	" The correct version of the sentence would be: ""Agamemnon seems to be a maniac.""
"
1	none	" The sentence is grammatically correct.
"
1	none	" The sentence is grammatically correct.
"
0	syntax	" The correct version of the sentence would be: ""I inquired when we could leave.""
"
0	syntax	" The correct version of the sentence would be: ""They kicked them.""
"
0	syntax	" The correct version of the sentence would be: ""The monkey ate the banana.""
"
0	syntax, morphology	" The correct version of the sentence would be: ""I would like to be able to swim."" 
"
0	syntax	" The correct version of the sentence would be ""I kicked myself."" 
"
0	syntax	" The correct version of the sentence would be ""The bookcase ran."" 
"
1	none	" The sentence is grammatically correct as is.
"
0	syntax	" The correct version of the sentence would be ""Anson became muscle-bound."""
